id,gender,age,year,school,mar,mobile_bundle,income,job,region,phone_usage_per_m,telecom
51190002,1,56,2021,4,2,1,6,1,15,55,3
51190003,1,23,2021,5,1,1,1,2,15,47,1
51190004,2,25,2021,5,1,1,1,2,15,55,3
51200001,1,60,2021,4,2,1,6,1,15,39,1
51200002,2,53,2021,4,2,1,7,1,15,46,1
51200003,1,30,2021,5,1,2,6,1,15,51,1
51200004,1,25,2021,5,1,2,1,2,15,46,1
51230001,1,64,2021,5,2,2,8,1,15,69,1
51230002,2,60,2021,4,2,2,6,1,15,69,1
51230003,2,36,2021,6,1,2,8,1,15,79,1
51230004,1,34,2021,5,1,2,8,1,15,79,1
51260001,1,74,2021,4,2,2,3,2,15,35,3
51260002,2,72,2021,3,2,2,1,2,15,35,3
51310001,1,69,2021,3,2,1,3,2,15,35,2
51320001,1,73,2021,3,2,2,5,1,15,17,3
51330003,1,43,2021,4,1,2,6,1,15,65,2
51340001,2,63,2021,2,3,2,4,1,15,35,2
51350001,1,65,2021,4,2,1,6,1,15,30,1
51360003,2,31,2021,4,2,1,1,2,15,50,2
51370002,2,71,2021,4,3,2,4,1,15,19,1
51380002,2,44,2021,3,2,1,1,2,15,55,1
51400001,2,73,2021,2,3,2,3,1,15,17,2
51410001,1,50,2021,4,1,2,7,1,15,75,1
51420002,2,70,2021,3,2,1,9,1,15,16,2
51430002,2,77,2021,2,2,2,3,2,15,20,1
51440001,2,81,2021,2,3,2,2,2,15,15,2
51450002,2,71,2021,3,2,2,9,1,15,25,2
51460002,2,37,2021,5,1,1,8,1,15,80,1
51480002,2,41,2021,5,2,1,11,1,15,30,1
51490001,1,72,2021,3,2,2,5,1,15,32,1
51500001,1,80,2021,3,3,2,3,2,15,15,2
51520002,2,63,2021,4,2,1,4,1,15,48,1
51530001,1,68,2021,5,2,1,8,1,15,60,1
51560002,2,73,2021,3,2,2,2,2,15,15, 
51570002,2,70,2021,3,2,2,2,2,15,37,1
51580002,2,85,2021,2,3,2,3,2,15,20,2
51590002,2,66,2021,3,2,1,5,1,15,34,3
51600002,2,74,2021,2,2,2,3,2,15,17,1
51630001,1,64,2021,3,4,1,4,2,15,38,1
51630002,1,28,2021,5,1,1,7,1,15,55,1
51640001,1,51,2021,4,2,1,8,1,15,45,1
51640002,2,46,2021,4,2,1,1,2,15,50,2
51640003,1,24,2021,5,1,1,7,1,15,55,1
51640004,1,20,2021,5,1,1,1,2,15,50,3
51660001,1,77,2021,4,2,1,2,2,15,25,3
51660002,2,73,2021,3,2,1,2,2,15,10, 
51670001,2,72,2021,2,3,2,1,2,15,18, 
51690001,2,58,2021,4,2,2,7,1,15,40,3
51700002,2,61,2021,4,3,1,7,1,15,40,1
51700003,1,36,2021,5,1,1,7,1,15,50,3
51700004,1,31,2021,5,1,2,7,1,15,65,3
51700005,2,85,2021,2,3,2,1,2,15,10, 
51730001,1,53,2021,4,2,2,5,1,15,35,2
51730002,2,53,2021,4,2,2,1,2,15,40,2
51750001,1,63,2021,3,2,1,5,1,15,40,2
51750002,2,62,2021,2,2,1,1,2,15,75,1
51770001,1,80,2021,2,3,2,3,2,15,35,2
51790001,1,60,2021,4,2,2,7,1,15,40,1
51790002,2,58,2021,4,2,2,1,2,15,40,1
51800001,1,65,2021,3,2,1,5,1,15,45,2
51800002,2,61,2021,3,2,1,4,1,15,45,2
51810001,1,60,2021,3,2,2,5,1,15,50,1
51810002,2,62,2021,3,2,2,1,2,15,36,1
51830002,2,73,2021,3,3,2,3,2,15,12,1
51850001,1,46,2021,5,2,2,8,1,15,60,1
51850002,2,45,2021,4,2,1,1,1,15,60,3
51880001,2,49,2021,4,4,2,4,1,15,45,3
51910001,1,56,2021,5,2,1,6,1,15,60,3
51910002,2,52,2021,4,2,1,4,1,15,54,3
51920001,1,71,2021,5,2,2,4,2,15,35,2
51920002,2,68,2021,4,2,1,1,2,15,32,1
51930001,1,49,2021,4,4,2,4,1,15,45,1
51930002,2,19,2021,5,1,2,1,2,15,34,1
51940001,1,51,2021,4,2,2,6,1,15,42,2
51940002,2,51,2021,4,2,2,4,1,15,33,2
51940003,2,29,2021,5,1,2,4,1,15,45,2
51940004,2,24,2021,5,1,2,1,2,15,45,2
51950001,1,54,2021,5,2,1,6,1,15,38,1
51950002,2,48,2021,5,2,1,1,2,15,33,1
51960001,1,47,2021,4,2,1,6,1,15,32,1
51960002,2,47,2021,5,2,1,1,2,15,32,1
51970001,1,63,2021,4,2,2,5,1,15,32,3
51970002,2,58,2021,4,2,2,1,1,15,32,1
51970003,1,34,2021,5,1,2,5,1,15,46,3
51980001,1,60,2021,4,2,1,5,1,15,36,2
51980002,2,54,2021,4,2,1,4,1,15,32,2
51980003,1,29,2021,5,1,1,1,2,15,45,2
51990001,1,44,2021,4,1,2,4,1,15,55,2
51990002,1,41,2021,4,1,2,4,1,15,37,2
52000001,1,56,2021,4,2,1,5,1,15,37,3
52000002,2,54,2021,4,2,1,5,1,15,32,3
52000003,1,23,2021,5,1,2,1,2,15,45,1
52010001,1,70,2021,4,2,2,5,1,15,35,1
52010002,2,66,2021,3,2,2,1,2,15,33,3
52030002,2,71,2021,3,2,2,1,2,15,23,3
52040001,1,64,2021,4,2,2,5,1,15,35,3
52040002,2,59,2021,4,2,2,1,2,15,35,3
52070001,1,44,2021,4,2,2,7,1,15,70,1
52070002,2,37,2021,4,2,1,1,2,15,45,3
52070003,1,17,2021,4,1,1,1,2,15,33,3
52110001,2,90,2021,2,3, ,2,2,15, , 
52130001,2,81,2021,2,3, ,4,1,15, , 
52140001,2,77,2021,2,3, ,4,1,15, , 
52160002,2,77,2021,2,3, ,3,1,15, , 
52170001,2,80,2021,2,3,2,4,1,15,18,2
52180001,1,55,2021,4,1,2,6,1,15,70,3
52190002,2,53,2021,4,2,1,9,1,15,40,2
52200002,2,74,2021,2,3,2,4,1,15,20,1
52210001,2,83,2021,2,3,2,1,2,15,20,2
52220002,2,54,2021,2,2,2,1,2,15,50,2
52230001,1,47,2021,4,2,1,8,1,15,73,1
52230002,2,48,2021,4,2,1,4,1,15,72,1
52230003,2,24,2021,4,1,1,4,1,15,72,1
52230004,2,17,2021,4,1,1,1,2,15,72,1
52240001,1,81,2021,3,2,2,1,2,15,20,1
52240002,2,78,2021,2,2,2,1,2,15,20,1
52240003,1,54,2021,5,2,1,8,1,15,72,1
52240004,2,54,2021,5,2,1,12,1,15,72,1
52240005,2,27,2021,5,1,1,6,1,15,72,1
52240006,1,22,2021,5,1,1,1,2,15,72,1
52250001,1,78,2021,2,2,2,1,2,15,20,1
52250002,2,74,2021,2,2,1,3,1,15,20,1
52260002,2,74,2021,2,2,2,4,1,15,40,1
52270002,2,66,2021,3,3,2,4,1,15,40,1
52280001,1,65,2021,2,2,2,5,1,15,20,1
52280002,2,61,2021,2,2,2,1,2,15,30,1
52280003,2,94,2021,2,3, ,1,2,15, , 
52290001,1,77,2021,2,2,2,3,1,15,30,1
52290002,2,70,2021,3,2,2,3,1,15,30,1
52300001,1,56,2021,4,2,2,4,1,15,39,3
52300002,2,50,2021,4,2,2,1,1,15,39,3
52300003,1,26,2021,5,1,2,1,2,15,36,3
52300004,1,24,2021,5,1,2,1,2,15,30,3
52310001,1,48,2021,4,1,2,3,1,15,55,1
52310002,2,62,2021,2,3,2,1,1,15,20, 
52320001,2,78,2021,2,3,2,3,1,15,15, 
52330001,1,83,2021,2,2,2,3,1,15,25, 
52330002,2,81,2021,2,2,2,1,2,15,15, 
52350001,1,66,2021,4,3,2,3,1,15,35,2
52360001,1,70,2021,3,2,1,6,1,15,50,1
52360002,2,65,2021,2,2, ,2,1,15, , 
52370001,1,64,2021,4,2,2,3,1,15,25, 
52370002,2,63,2021,4,2,2,1,1,15,20, 
52400001,1,62,2021,3,2,1,4,1,15,50,2
52400002,2,61,2021,4,2,1,1,1,15,66,2
52400003,1,21,2021,4,1,1,1,2,15,50,2
52410001,2,88,2021,2,3,2,2,1,15,15, 
52420001,2,91,2021,2,3, ,1,2,15, , 
52430001,1,83,2021,2,2,2,3,1,15,30, 
52430002,2,77,2021,2,2,2,1,1,15,20, 
52440003,2,54,2021,4,2,2,1,1,15,35,3
52450001,1,82,2021,2,2, ,3,1,15, , 
52450002,2,75,2021,2,2, ,1,1,15, , 
52460001,1,88,2021,2,2,2,3,1,15,20, 
52460002,2,85,2021,2,2, ,1,1,15, , 
52470001,1,82,2021,3,2,2,3,1,15,13, 
52470002,2,79,2021,2,2, ,1,1,15, , 
52480001,1,88,2021,4,2,2,3,1,15,20, 
52480002,2,83,2021,2,2, ,1,1,15, , 
52490001,1,61,2021,4,2,2,4,1,15,45,3
52490002,1,92,2021,2,2,1,1,2,15,15, 
52490003,2,90,2021,2,2, ,1,2,15, , 
52490004,2,58,2021,4,2,2,1,1,15,33,3
52490005,1,31,2021,5,1,1,6,1,15,45,2
52490006,1,32,2021,5,1,1,6,1,15,50,2
52500001,1,66,2021,3,2,2,4,1,15,35,1
52500002,2,64,2021,2,2,2,1,1,15,35,1
52500005,2,34,2021,4,1,2,5,1,15,50,1
52510001,1,62,2021,4,2,2,5,1,15,35,1
52510002,2,49,2021,4,2,2,1,1,15,50,3
52510003,2,89,2021,2,3, ,1,2,15, , 
52510005,2,22,2021,5,1,2,6,1,15,50,1
52520001,1,75,2021,3,2,2,1,2,15,25,2
52520002,2,63,2021,2,2,2,3,1,15,20, 
52520003,2,95,2021,2,3, ,1,2,15, , 
52530001,2,86,2021,2,3, ,2,1,15, , 
52540001,2,88,2021,2,3, ,2,1,15, , 
52550001,1,65,2021,2,3,2,3,1,15,25, 
52560001,1,76,2021,2,2,2,2,1,15,35,1
52560002,2,71,2021,2,2, ,1,1,15, , 
52570001,2,84,2021,2,3, ,2,1,15, , 
52580001,1,83,2021,2,2,2,3,1,15,35,1
52580002,2,79,2021,2,2, ,1,1,15, , 
52590001,1,81,2021,2,2,2,3,1,15,25, 
52590002,2,81,2021,2,2,2,1,1,15,20, 
52600001,1,69,2021,3,2,2,3,1,15,25, 
52600002,2,66,2021,2,2, ,1,1,15, , 
52610001,2,68,2021,2,3,2,2,1,15,20, 
52620001,1,77,2021,2,2,2,3,1,15,27,1
52620002,2,76,2021,2,2,2,1,1,15,20, 
52630001,1,42,2021,4,2,1,6,1,15,45,3
52630002,2,43,2021,4,2,1,5,1,15,45,3
52630004,2,14,2021,3,1,1,1,2,15,35,3
52640001,2,79,2021,2,3, ,2,1,15, , 
52640002,2,23,2021,5,1,2,5,1,15,50,3
52660001,1,67,2021,2,2,2,3,1,15,25, 
52660002,2,65,2021,2,2,2,1,1,15,23, 
52680001,1,70,2021,2,2,2,3,1,15,20,2
52680002,2,62,2021,2,2,2,3,1,15,22,2
52690001,1,59,2021,3,2,2,5,1,15,35,3
52690002,2,61,2021,3,2,2,1,1,15,35,3
52690003,1,35,2021,4,1,2,6,1,15,45,2
52690004,1,33,2021,4,1,2,6,1,15,45,1
52700001,1,62,2021,4,2,2,4,1,15,45,1
52700002,2,56,2021,3,2,2,1,2,15,45,1
52700004,2,30,2021,5,1,2,6,1,15,55,2
52710002,2,41,2021,5,2,1,5,1,15,65,1
52740002,2,78,2021,3,3,2,3,2,15,16,2
52750002,2,81,2021,3,2, ,3,2,15, , 
52770001,2,87,2021,2,3,2,2,2,15,12,2
52780002,2,46,2021,4,2,1,3,1,15,50,2
52790002,2,55,2021,4,2,1,5,1,15,38,2
52800002,2,53,2021,5,2,1,5,1,15,50,1
52810002,2,96,2021,2,3,2,3,2,15,25, 
52830001,2,38,2021,4,2,1,5,1,15,45,2
52840002,1,50,2021,4,2,1,8,1,15,70,2
52840003,2,48,2021,4,2,1,1,2,15,75,2
52840004,1,19,2021,4,1,1,1,2,15,80,2
52880001,2,82,2021,2,3,1,3,1,15,27, 
52900001,1,44,2021,5,2,1,8,1,15,75,1
52900002,2,45,2021,4,2,1,1,2,15,40,1
52900003,1,10,2021,2,1, ,1,2,15, , 
52910002,2,41,2021,5,2,1,2,2,15,34,2
52930001,1,50,2021,5,2,1,5,1,15,42,2
52930002,2,46,2021,4,2,1,1,1,15,33,2
52930004,2,15,2021,3,1,1,1,2,15,22,2
52950001,1,45,2021,5,2,1,12,1,15,69,3
52950002,2,42,2021,5,2,1,2,2,15,40,3
52970001,1,79,2021,3,2, ,3,2,15, , 
52970002,2,73,2021,3,2,2,2,2,15,17, 
52980002,2,40,2021,4,2,1,3,1,15,45,3
52990001,1,42,2021,5,2,1,7,1,15,65,1
52990002,2,42,2021,5,2,1,7,1,15,100,1
52990003,2,16,2021,4,1,1,1,2,15,27,1
53000002,2,49,2021,4,2,1,4,1,15,60,3
53030001,2,54,2021,4,3,2,6,1,15,50,1
53050001,1,57,2021,5,2,2,7,1,15,40,1
53050002,2,51,2021,4,2,1,1,1,15,45,3
53060001,1,75,2021,4,2,2,3,2,15,25, 
53060002,2,72,2021,4,2,2,1,2,15,20, 
53160001,1,48,2021,5,2,1,11,1,15,65,2
53160002,2,46,2021,5,2,1,6,1,15,16,2
53190002,2,69,2021,2,3,2,3,2,15,35,3
53200001,1,59,2021,4,2,1,3,2,15,35,2
53200002,2,57,2021,4,2,1,5,1,15,35,2
53220001,1,70,2021,4,2,1,7,1,15,65,2
53220002,2,65,2021,4,2,1,1,2,15,65,2
53230001,1,82,2021,2,2,2,3,2,15,15, 
53260001,1,48,2021,5,2,1,11,1,15,68,1
53260002,2,44,2021,4,2,1,1,2,15,68,2
53280001,1,45,2021,5,2,1,9,1,15,60,3
53280002,2,42,2021,5,2,1,7,1,15,70,3
53390001,2,74,2021,2,3, ,2,2,15, , 
53420001,1,82,2021,5,2,2,3,2,15,20, 
53420002,2,76,2021,4,2,2,1,2,15,50,1
53430001,1,84,2021,3,2, ,3,2,15, , 
53430002,2,80,2021,2,2,2,1,2,15,35,1
53450001,2,60,2021,3,3,2,4,1,15,21,3
53480001,1,67,2021,5,2,1,6,1,15,50,1
53480002,2,61,2021,5,2,1,5,1,15,50,1
53490001,1,49,2021,5,2,2,6,1,15,55,1
53490002,2,44,2021,4,2,1,5,1,15,45,3
53490003,2,18,2021,4,1,1,1,2,15,35,3
53490004,2,16,2021,4,1,1,1,2,15,21,3
53490005,1,11,2021,2,1, ,1,2,15, , 
53500001,1,52,2021,4,2,2,7,1,15,45,1
53500002,1,87,2021,2,2,2,1,2,15,20, 
53500003,2,81,2021,2,2, ,1,2,15, , 
53500004,2,46,2021,4,2,1,5,1,15,45,3
53500005,1,21,2021,4,1,1,4,1,15,45,3
53500006,2,20,2021,5,1,2,4,1,15,50,2
53510001,2,64,2021,2,2,2,4,1,14,42,1
53520001,1,63,2021,4,2,1,6,1,14,42,1
53520002,2,61,2021,4,2,1,2,1,14,38,1
53530001,1,71,2021,2,2,2,8,1,14,28,2
53530002,2,69,2021,2,2,2,2,1,14,23,3
53540001,1,51,2021,4,2,1,8,1,14,42,2
53540002,2,46,2021,5,2,2,3,1,14,45,2
53540003,2,21,2021,4,1,1,5,1,14,75,3
53540004,2,19,2021,5,1,2,3,2,14,75,3
53540005,2,15,2021,3,1,2,1,2,14,45,3
53550001,1,84,2021,2,2, ,5,1,14, , 
53550002,2,83,2021,2,2,2,2,2,14,13,3
53580001,1,79,2021,2,2,2,5,1,14,14, 
53580002,2,79,2021,2,2,2,2,1,14,18, 
53610001,1,63,2021,3,2,2,11,1,14,63,1
53610002,2,53,2021,3,2,2,1,1,14,63,1
53620001,1,72,2021,3,2,2,6,1,14,18,2
53620002,2,67,2021,2,2,2,6,1,14,18,2
53620003,1,47,2021,2,1,2,1,1,14,18,2
53630002,2,73,2021,2,4,2,3,1,14,18,2
53650001,1,43,2021,5,2,1,11,1,14,55,1
53650002,2,37,2021,5,2,1,6,1,14,89,1
53650003,2,13,2021,3,1,2,1,2,14,19,1
53650004,1,11,2021,2,1,2,1,2,14,19,1
53660004,2,35,2021,5,2,1,5,1,14,89,1
53660006,1,38,2021,5,2,1,11,1,14,33,1
53670001,1,79,2021,4,2,2,3,2,14,30,1
53670002,2,69,2021,3,2,2,2,2,14,23,2
53680001,1,40,2021,5,2,1,12,1,14,100,1
53680002,2,38,2021,4,2,1,4,1,14,67,1
53680003,2,13,2021,3,1,1,1,2,14,19,1
53720001,1,67,2021,2,2,2,5,1,14,32,2
53720003,2,69,2021,2,2,2,2,1,14,21,2
53760001,2,74,2021,2,3, ,3,2,14, , 
53780001,1,76,2021,2,3,2,3,1,14,18, 
53790001,1,44,2021,5,2,1,9,1,14,86,1
53790002,2,42,2021,5,2,1,1,2,14,25,1
53790003,2,16,2021,4,1,1,1,2,14,89,1
53790004,2,15,2021,3,1,1,1,2,14,23,1
53810001,1,66,2021,4,2,1,7,1,14,58,2
53810002,2,59,2021,4,2,1,4,1,14,64,2
53810003,1,34,2021,5,1,1,5,1,14,64,2
53830001,1,64,2021,4,2,2,6,1,14,73,1
53830002,2,60,2021,3,2,2,5,1,14,30,1
53830102,2,38,2021,5,2,1,1,2,14,46,3
53860001,1,51,2021,6,2,1,5,1,14,50,2
53860002,2,50,2021,6,2,1,11,1,14,55,2
53860003,1,19,2021,5,1,1,1,2,14,52,2
53860004,1,18,2021,4,1,1,1,2,14,17, 
53860005,2,12,2021,2,1,1,1,2,14,25,2
53870001,1,61,2021,3,2,1,1,2,14,38,1
53870002,2,45,2021,4,2,1,4,1,14,65,2
53870003,2,16,2021,4,1,2,1,2,14,38,3
53890002,2,66,2021,2,3,2,6,1,14,20,1
53900001,2,63,2021,2,3,2,5,1,14,32,1
53910002,2,70,2021,2,3,2,6,1,14,47,1
53940001,2,71,2021,3,3,2,6,1,14,48,2
53950001,1,43,2021,5,2,1,6,1,14,65,2
53950002,2,42,2021,5,2,1,9,1,14,89,2
53970001,1,61,2021,3,2,2,6,1,14,32,2
53970002,2,58,2021,3,2,2,5,1,14,32,2
53980001,1,60,2021,4,2,1,7,1,14,65,1
53980002,2,59,2021,4,2,1,3,1,14,65,1
53990001,2,85,2021,2,3,2,2,2,14,18, 
54000001,1,84,2021,2,2,2,3,1,14,16, 
54000002,2,84,2021,2,2,2,2,1,14,16, 
54010001,1,64,2021,4,2,2,5,1,14,37,1
54010002,2,60,2021,2,2,2,2,1,14,32,1
54020001,2,49,2021,4,2,2,1,2,14,38,2
54020002,1,52,2021,5,2,2,14,1,14,79,2
54020003,1,25,2021,5,1,2,1,2,14,58,3
54020004,2,22,2021,5,1,2,1,2,14,89,3
54020005,2,73,2021,2,3,2,1,2,14,22,1
54050001,1,50,2021,5,2,1,6,1,14,39,2
54050002,2,46,2021,4,2,1,1,2,14,49,3
54050003,1,23,2021,5,1,1,1,2,14,58,2
54050004,1,19,2021,5,1,1,1,2,14,69,2
54060001,1,49,2021,4,2,1,9,1,14,49,3
54060002,2,46,2021,5,2,2,6,1,14,65,2
54060003,2,21,2021,5,1,1,1,2,14,70,3
54060004,1,18,2021,4,1,1,1,2,14,45,3
54090001,2,94,2021,2,3,2,2,2,14,18, 
54100002,2,78,2021,2,3,2,3,1,14,16, 
54130002,2,68,2021,3,3,2,3,2,14,37,1
54140001,1,82,2021,4,2,2,3,1,14,18,2
54140002,2,83,2021,3,2,2,2,1,14,16,2
54160002,2,67,2021,3,3,2,5,1,14,65,1
54190001,1,81,2021,2,2,2,3,1,14,18, 
54190002,2,80,2021,2,2,2,2,1,14,18, 
54200002,2,63,2021,2,3,2,4,1,14,21,2
54210002,2,77,2021,2,3,2,4,1,14,20,1
54210004,1,38,2021,4,4,1,2,2,14,25,1
54220001,1,69,2021,4,2,2,6,1,14,34,3
54220002,2,70,2021,3,2,2,3,1,14,18,3
54230001,1,45,2021,5,2,1,3,2,14,73,2
54230002,2,44,2021,5,2,1,1,2,14,13,2
54230003,2,16,2021,4,1,2,1,2,14,24,4
54250001,2,48,2021,5,2,2,11,1,14,31,2
54250002,2,23,2021,5,1,2,1,2,14,72,1
54250003,1,20,2021,5,1,2,1,2,14,72,1
54250004,1,56,2021,5,2,2,15,1,14,65,1
54260001,2,47,2021,4,2,2,1,2,14,38,2
54260003,1,22,2021,5,1,2,1,2,14,65,3
54260004,2,18,2021,4,1,2,1,2,14,89,3
54260005,1,52,2021,5,2,2,13,1,14,58,3
54320002,2,78,2021,2,3,2,3,1,14,18,1
54330001,1,80,2021,3,2,2,1,2,14,20, 
54330002,2,71,2021,2,2,2,2,1,14,20, 
54330004,2,22,2021,5,1,2,2,2,14,123,1
54350002,2,74,2021,2,3,2,4,1,14,22,3
54390001,2,82,2021,2,3, ,2,1,14, , 
54460001,2,79,2021,2,3,2,3,1,14,8, 
54470001,1,71,2021,2,2,2,7,1,14,23,1
54470002,2,68,2021,2,2,2,2,1,14,23, 
54500001,2,84,2021,2,3, ,2,2,14, , 
54510001,1,88,2021,2,2,2,5,1,14,12,1
54510002,2,85,2021,2,2,2,3,1,14,12,1
54520001,1,85,2021,2,2,2,3,1,14,12, 
54520002,2,77,2021,2,2,2,2,1,14,13, 
54530001,2,93,2021,2,3,2,2,2,14,13, 
54530002,2,58,2021,2,4,2,1,2,14,23,3
54540002,2,78,2021,2,3,2,3,1,14,18, 
54550002,1,55,2021,4,2,2,7,1,14,52,1
54560002,2,75,2021,2,3,2,2,1,14,14, 
54570001,1,63,2021,4,2,2,9,1,14,34,1
54570002,2,60,2021,4,2,2,2,1,14,36,1
54570003,2,87,2021,2,3, ,2,2,14, , 
54580002,2,65,2021,2,3,2,3,1,14,18,1
54590001,1,56,2021,4,2,2,9,1,14,34,1
54590002,2,51,2021,4,2,2,1,2,14,34,1
54610001,1,74,2021,4,2,2,3,1,14,21,1
54610002,2,69,2021,4,2,2,1,2,14,40,2
54610003,1,41,2021,5,1,1,7,1,14,50,1
54620001,1,48,2021,4,2,1,8,1,14,100,2
54620002,2,48,2021,4,2,2,1,2,14,84,2
54620003,1,22,2021,5,1,1,1,2,14,95,2
54620004,2,20,2021,5,1,2,1,2,14,42,2
54630001,2,74,2021,2,3,2,3,2,14,32,1
54650001,2,85,2021,2,3,2,3,2,14,11, 
54660001,2,82,2021,2,3,2,3,2,14,12, 
54670001,1,70,2021,3,2,2,6,1,14,34,1
54670002,2,64,2021,2,2,2,1,1,14,50,1
54690001,1,69,2021,4,2,1,7,1,14,54,1
54690002,2,64,2021,3,2,1,1,1,14,64,1
54700002,2,77,2021,2,3,2,3,1,14,12,2
54710001,1,50,2021,4,1,2,7,1,14,80,3
54710002,2,77,2021,2,3, ,1,2,14, , 
54720002,2,71,2021,2,3,2,5,1,14,35,2
54730001,1,79,2021,2,3,2,3,1,14,12,1
54740001,2,77,2021,2,3,2,2,2,14,10, 
54770001,1,49,2021,5,2,1,8,1,14,34,2
54770002,2,46,2021,5,2,2,11,1,14,18,4
54770003,1,13,2021,3,1,2,1,2,14,15,3
54780001,1,65,2021,4,2,2,6,1,14,35,1
54780002,2,61,2021,4,2,2,5,1,14,30,1
54790002,2,83,2021,2,3,2,3,2,14,10, 
54810002,1,64,2021,4,2,1,1,2,14,28,2
54810003,2,59,2021,4,2,1,4,1,14,35,2
54810004,2,27,2021,5,1,1,6,1,14,55,2
54810005,1,23,2021,4,1,1,7,1,14,70,1
54820002,2,69,2021,2,3,2,1,2,14,15,2
54830001,1,78,2021,4,2,2,5,1,14,23,1
54830002,2,76,2021,2,2,2,1,1,14,23,1
54840001,2,54,2021,5,2,1,12,1,14,30,1
54840002,2,21,2021,5,1,1,1,2,14,43,1
54850001,1,71,2021,2,2,2,4,1,14,20,1
54850002,2,69,2021,2,2,2,1,2,14,18,1
54860001,1,75,2021,2,2,2,7,1,14,20, 
54860002,2,80,2021,2,2,2,1,1,14,12,3
54860003,1,54,2021,4,4,2,7,1,14,60,1
54860004,1,15,2021,3,1,2,1,2,14,20,3
54870001,1,71,2021,2,2, ,6,1,14, , 
54870002,2,68,2021,2,2,2,1,1,14,40, 
54880001,1,60,2021,4,2,1,8,1,14,30,2
54880002,2,58,2021,3,2,1,1,1,14,45,2
54880003,2,25,2021,5,1,1,7,1,14,80,2
54890001,2,75,2021,2,3,2,1,2,14,12,1
54890002,1,48,2021,4,4,2,8,1,14,40,2
54890003,2,20,2021,5,1,2,1,2,14,90,2
54900001,1,70,2021,6,2,1,9,1,14,25,2
54900002,2,70,2021,4,2,1,1,2,14,15,2
54920001,2,81,2021,2,3,2,2,2,14,10,2
54940001,1,81,2021,4,2,2,3,2,14,20,1
54940002,2,75,2021,2,2,2,1,2,14,20,1
54970001,1,79,2021,2,2, ,2,2,14, , 
54970002,2,76,2021,2,2,2,4,1,14,12,2
54980002,2,77,2021,2,3,2,2,2,14,17, 
55000001,1,51,2021,4,2,1,6,1,14,48,2
55000002,2,50,2021,4,2,1,7,1,14,34,3
55000003,2,22,2021,5,1,1,1,2,14,33,2
55000004,1,20,2021,5,1,1,1,2,14,55,2
55020001,1,81,2021,2,2,2,6,1,14,18,1
55020002,2,79,2021,2,2,2,2,1,14,18, 
55040001,2,54,2021,4,4,1,4,1,14,32,1
55060001,1,85,2021,3,2,2,3,2,14,25,2
55060002,2,86,2021,2,2,2,3,1,14,18,2
55070001,2,63,2021,3,3,2,4,1,14,28,2
55090001,1,73,2021,3,2,2,3,2,14,24,2
55090002,2,68,2021,3,2,2,2,2,14,22,2
55100001,1,57,2021,4,2,1,8,1,3,78,2
55100002,2,51,2021,4,2,1,4,1,3,80,2
55100003,1,25,2021,5,1,1,3,1,3,85,2
55100004,2,24,2021,5,1,1,5,1,3,110,2
55130001,1,58,2021,4,2,1,8,1,14,68,2
55130002,2,53,2021,4,2,1,5,1,14,68,2
55140001,1,43,2021,4,2,2,9,1,14,65,1
55140002,2,48,2021,5,2,2,1,2,14,26,4
55140003,2,11,2021,2,1,2,1,2,14,15,1
55160001,1,79,2021,2,2,1,3,2,14,22,1
55160002,2,72,2021,2,2,1,2,2,14,22,1
55180002,2,55,2021,4,3,1,4,1,14,30,1
55180003,2,22,2021,5,1,1,1,2,14,21,1
55180004,2,18,2021,4,1,1,1,2,14,19,1
55220001,2,79,2021,2,3,2,2,2,14,15, 
55230002,2,78,2021,2,3,2,3,1,14,15, 
55240001,1,66,2021,3,2,1,7,1,14,28,1
55240002,2,60,2021,3,2,1,4,1,14,40,2
55260001,1,75,2021,4,2,2,5,2,14,32,3
55260002,2,72,2021,4,2,1,2,2,14,30,1
55270004,2,28,2021,5,1,1,7,1,14,74,3
55300001,1,62,2021,4,2, ,2,2,14, , 
55300002,2,63,2021,4,2,2,1,2,14,22,2
55300003,1,37,2021,5,1,2,1,2,14,35,2
55340001,1,40,2021,5,1,1,9,1,14,73,1
55340002,1,69,2021,4,2,1,4,2,14,19,1
55340003,2,65,2021,3,2,1,2,2,14,19,1
55350001,2,82,2021,3,3,2,3,2,14,13,1
55380001,2,102,2021,2,3,2,1,2,14,8, 
55400001,1,63,2021,4,2,2,5,1,14,34,2
55400002,2,61,2021,4,2,1,2,1,14,48,2
55410001,2,82,2021,2,3, ,1,2,14, , 
55420001,2,93,2021,2,3,2,2,2,14,5, 
55430002,2,80,2021,2,3,2,1,2,14,10, 
55460002,2,78,2021,2,3,2,3,2,14,20,2
55480001,2,70,2021,2,3,2,4,2,14,36,2
55490001,1,44,2021,5,2,1,11,1,14,33,1
55490002,2,44,2021,5,2,1,3,1,14,86,1
55490003,1,14,2021,3,1,1,1,2,14,65,1
55490004,2,12,2021,2,1,1,1,2,14,25,1
55510001,1,69,2021,5,2,1,7,2,14,31,2
55510002,2,66,2021,3,2,1,7,2,14,21,2
55520001,2,32,2021,5,2,1,8,1,14,64,1
55520002,1,26,2021,4,1,1,4,1,14,65,1
55520003,1,32,2021,5,2,1,8,1,14,70,1
55530001,1,71,2021,3,2,2,4,2,14,20,2
55530002,2,69,2021,3,2,2,1,2,14,30,1
55540001,1,45,2021,5,2,1,7,1,14,52,2
