id,gender,age,year,school,mar,income,job,region,phone_usage_per_m,telecom
1380002,2,70,2020,3,2,1,2,1,15, 
1500002,2,45,2020,4,2,5,1,1,33,2
1500003,1,16,2020,4,1,1,2,1,49,2
1500004,2,79,2020,2,3,1,2,1,12, 
1510001,1,66,2020,4,2,5,1,1,43,1
1510002,2,63,2020,4,2,1,2,1,33,1
1510003,1,40,2020,5,1,7,1,1,69,1
1520002,2,70,2020,4,3,1,2,1,30,2
1520004,2,42,2020,5,2,1,2,1,33,2
1520005,1,15,2020,3,1,1,2,1,38,2
1530001,1,63,2020,5,2,5,1,1,35,3
1530002,2,63,2020,4,2,1,2,1,21,3
1530003,1,32,2020,5,1,7,1,1,50,3
1540001,1,62,2020,5,2,8,1,1,36,2
1540002,2,61,2020,4,2,1,2,1,36,2
1540003,1,34,2020,4,1,6,1,1,65,2
1550001,2,38,2020,5,2,5,1,8,43,1
1560001,2,64,2020,5,3,1,2,1,43,3
1560002,1,39,2020,6,1,9,1,1,58,3
1570001,2,51,2020,4,2,6,1,1,43,1
1580001,2,62,2020,4,1,5,1,1,34,3
1590001,1,61,2020,5,2,7,1,1,46,2
1590002,2,58,2020,5,2,5,1,1,43,2
1590003,2,30,2020,5,1,8,1,1,66,1
1600001,2,37,2020,4,2,1,2,1,46,2
1610001,1,64,2020,5,2,9,1,1,35,1
1610002,2,60,2020,4,2,1,2,1,37,1
1610003,1,35,2020,5,1,8,1,1,69,1
1620001,2,40,2020,4,2,7,1,1,43,1
1630001,1,54,2020,5,2,9,1,1,43,3
1630002,2,54,2020,5,2,7,1,1,43,3
1630004,1,26,2020,5,1,8,1,1,68,3
1640001,1,55,2020,5,2,15,1,1,48,3
1640002,2,52,2020,5,2,1,2,1,43,3
1650001,1,46,2020,5,2,10,1,1,53,1
1650002,2,45,2020,5,2,1,2,1,55,1
1660001,1,54,2020,5,2,9,1,1,41,2
1660002,2,45,2020,5,2,6,1,1,41,2
1660003,1,19,2020,5,1,1,2,1,60,2
1670001,1,45,2020,5,2,8,1,1,38,3
1670002,2,40,2020,5,2,6,1,1,42,3
1670003,1,11,2020,2,1,1,2,1,18,3
