id,gender,age,year,school,mar,income,job,region,phone_usage_per_m,mobile_bundle,telecom,telecom_change,telecom_change_yn
19070001,1,47,2017,5,2,8,1,2,50,2,1,1,0
19070001,1,48,2018,5,2,6,1,2,63,2,2,1,1
19070001,1,49,2019,5,2,6,1,2,40,1,3,2,1
19070001,1,50,2020,5,2,7,1,2,52,1,1,3,1
19070001,1,51,2021,5,2,7,1,2,36,1,1,1,0
19070001,1,52,2022,5,2,7,1,2,49,1,1,1,0
19070001,1,53,2023,5,2,8,1,2,60,1,1,1,0
19070001,1,54,2024,5,2,8,1,2,42,2,1,1,0
19070001,1,55,2025,5,2,11,1,2,45,2,3,1,1
19070002,2,40,2017,4,2,3,1,2,50,2,1,1,0
19070002,2,41,2018,4,2,3,1,2,59,2,1,1,0
19070002,2,42,2019,4,2,2,2,2,40,1,3,1,1
19070002,2,43,2020,4,2,1,2,2,49,1,1,3,1
19070002,2,44,2021,4,2,1,2,2,34,1,1,1,0
19070002,2,45,2022,4,2,1,2,2,49,1,1,1,0
19070002,2,46,2023,4,2,1,2,2,40,1,4,1,1
19070002,2,47,2024,4,2,5,1,2,48,2,1,4,1
19070002,2,48,2025,4,2,6,1,2,40,2,3,1,1
19070003,2,13,2017,3,1,1,2,2,48,2,1,1,0
19070003,2,14,2018,3,1,1,2,2,45,2,1,1,0
19070003,2,15,2019,3,1,1,2,2,33,1,3,1,1
19070003,2,16,2020,4,1,1,2,2,46,1,1,3,1
19070003,2,17,2021,4,1,1,2,2,31,1,1,1,0
19070003,2,18,2022,4,1,1,2,2,29,1,1,1,0
19070003,2,19,2023,5,1,1,2,2,50,1,1,1,0
19070003,2,20,2024,5,1,1,2,2,69,2,1,1,0
19070003,2,21,2025,5,1,1,2,2,45,2,3,1,1
19080001,1,50,2017,4,2,6,1,2,55,2,2,2,0
19080001,1,51,2018,4,2,5,1,2,64,1,3,2,1
19080001,1,52,2019,4,2,5,1,2,45,1,3,3,0
19080001,1,53,2020,4,2,5,1,2,49,1,2,3,1
19080001,1,54,2021,4,2,5,1,2,45,1,3,2,1
19080001,1,55,2022,4,2,5,1,2,49,1,1,3,1
19080001,1,56,2023,4,2,6,1,2,50,1,1,1,0
19080001,1,57,2024,4,2,7,1,2,53,2,1,1,0
19080001,1,58,2025,4,2,8,1,2,50,2,1,1,0
19080002,2,49,2017,4,2,6,1,2,55,2,2,2,0
19080002,2,50,2018,4,2,4,1,2,66,1,2,2,0
19080002,2,51,2019,4,2,5,1,2,36,1,3,2,1
19080002,2,52,2020,4,2,5,1,2,52,1,2,3,1
19080002,2,53,2021,4,2,5,1,2,43,1,3,2,1
19080002,2,54,2022,4,2,5,1,2,48,1,1,3,1
19080002,2,55,2023,4,2,13,1,2,50,1,1,1,0
19080002,2,56,2024,4,2,5,1,2,48,2,1,1,0
19080002,2,57,2025,4,2,5,1,2,50,2,1,1,0
19090001,1,41,2017,5,2,6,1,2,45,2,2,2,0
19090001,1,42,2018,5,2,6,1,2,59,1,2,2,0
19090001,1,43,2019,5,2,6,1,2,45,1,3,2,1
19090001,1,44,2020,5,2,7,1,2,53,1,3,3,0
19090001,1,45,2021,5,2,7,1,2,45,1,3,3,0
19090001,1,46,2022,5,2,9,1,2,48,1,1,3,1
19090001,1,47,2023,5,2,10,1,2,45,1,2,1,1
19090001,1,48,2024,5,2,8,1,2,45,2,1,2,1
19090001,1,49,2025,5,2,6,1,2,40,2,3,1,1
19090002,2,40,2017,5,2,7,1,2,45,2,2,2,0
19090002,2,41,2018,5,2,6,1,2,62,1,1,2,1
19090002,2,42,2019,5,2,6,1,2,45,1,3,1,1
19090002,2,43,2020,5,2,7,1,2,52,1,3,3,0
19090002,2,44,2021,5,2,5,1,2,48,1,3,3,0
19090002,2,45,2022,5,2,6,1,2,45,1,1,3,1
19090002,2,46,2023,5,2,8,1,2,40,1,1,1,0
19090002,2,47,2024,5,2,6,1,2,50,2,1,1,0
19090002,2,48,2025,5,2,10,1,2,40,2,3,1,1
19100001,1,51,2017,4,2,9,1,2,65,2,1,1,0
19100001,1,52,2018,4,2,6,1,2,63,2,2,1,1
19100001,1,53,2019,4,2,7,1,2,40,2,1,2,1
19100001,1,54,2020,4,2,7,1,2,54,1,2,1,1
19100001,1,55,2021,4,2,7,1,2,42,1,3,2,1
19100001,1,56,2022,4,2,8,1,2,39,1,3,3,0
19100001,1,57,2023,4,2,8,1,2,35,1,1,3,1
19100001,1,58,2024,4,2,11,1,2,50,2,2,1,1
19100001,1,59,2025,4,2,10,1,2,40,2,1,2,1
19110004,1,47,2017,5,1,7,1,2,66,2,1,1,0
19110004,1,48,2018,5,1,5,1,2,64,1,3,1,1
19110004,1,49,2019,5,1,5,1,2,40,1,3,3,0
19110004,1,50,2020,5,1,5,1,2,53,1,1,3,1
19110004,1,51,2021,5,1,6,1,2,49,1,1,1,0
19110004,1,52,2022,5,1,7,1,2,47,1,1,1,0
19110004,1,53,2023,5,1,8,1,2,36,1,1,1,0
19110004,1,54,2024,4,1,7,1,2,45,1,3,1,1
19110004,1,55,2025,4,1,7,1,2,30,1,1,3,1
19130003,1,33,2017,5,1,7,1,2,70,2,1,1,0
19130003,1,34,2018,5,1,6,1,2,58,1,2,1,1
19130003,1,35,2019,5,1,5,1,2,45,2,1,2,1
19130003,1,36,2020,5,1,5,1,2,53,1,2,1,1
19130003,1,37,2021,5,1,5,1,2,46,2,1,2,1
19130003,1,38,2022,5,1,5,1,2,48,1,1,1,0
19130003,1,39,2023,5,1,8,1,2,46,1,1,1,0
19130003,1,40,2024,5,1,8,1,2,48,2,1,1,0
19130003,1,41,2025,5,2,8,1,2,45,2,1,1,0
19170005,1,20,2017,5,1,1,2,6,60,2,1,1,0
19170005,1,21,2018,5,1,1,2,6,45,2,3,1,1
19170005,1,22,2019,5,1,1,2,6,45,1,3,3,0
19170005,1,23,2020,5,1,1,2,6,50,1,3,3,0
19170005,1,24,2021,5,1,1,2,6,40,1,1,3,1
19170005,1,25,2022,5,1,1,2,6,35,1,1,1,0
19170005,1,26,2023,5,1,1,2,6,40,1,1,1,0
19170005,1,27,2024,5,1,1,2,6,35,1,1,1,0
19170005,1,28,2025,5,1,5,1,6,35,1,1,1,0
19200003,1,35,2017,5,1,6,1,6,55,1,1,1,0
19200003,1,36,2018,5,1,6,1,6,55,1,1,1,0
19200003,1,37,2019,5,1,6,1,6,50,1,1,1,0
19200003,1,38,2020,5,1,6,1,6,55,1,1,1,0
19200003,1,39,2021,5,1,6,1,6,50,1,1,1,0
19200003,1,40,2022,5,1,6,1,6,50,1,1,1,0
19200003,1,41,2023,5,1,6,1,6,50,1,1,1,0
19200003,1,42,2024,5,1,6,1,6,50,1,1,1,0
19200003,1,43,2025,5,1,6,1,6,50,1,1,1,0
19230001,1,35,2017,5,2,7,1,6,50,1,2,2,0
19230001,1,36,2018,5,2,7,1,6,45,1,3,2,1
19230001,1,37,2019,5,2,6,1,6,60,1,3,3,0
19230001,1,38,2020,5,2,7,1,17,100,1,3,3,0
19230001,1,39,2021,5,2,8,1,17,80,1,3,3,0
19230001,1,40,2022,5,2,9,1,17,80,1,3,3,0
19230001,1,41,2023,5,2,9,1,17,80,1,3,3,0
19230001,1,42,2024,5,2,9,1,17,80,1,3,3,0
19230001,1,43,2025,5,2,9,1,17,80,1,3,3,0
19230002,2,36,2017,4,2,5,1,6,50,1,3,3,0
19230002,2,37,2018,4,2,5,1,6,45,1,3,3,0
19230002,2,38,2019,4,2,5,1,6,55,1,3,3,0
19230002,2,39,2020,4,2,6,1,17,100,1,3,3,0
19230002,2,40,2021,4,2,6,1,17,80,1,3,3,0
19230002,2,41,2022,4,2,7,1,17,80,1,3,3,0
19230002,2,42,2023,4,2,7,1,17,105,1,3,3,0
19230002,2,43,2024,4,2,6,1,17,70,1,3,3,0
19230002,2,44,2025,4,2,6,1,17,70,1,3,3,0
19250001,2,74,2017,2,3,1,2,6,55,2,3,3,0
19250001,2,75,2018,2,3,2,2,6,48,2,3,3,0
19250001,2,76,2019,2,3,3,2,6,45,2,3,3,0
19250001,2,77,2020,2,3,3,2,6,35,1,3,3,0
19250001,2,78,2021,2,3,3,2,6,30,2,1,3,1
19250001,2,79,2022,2,3,3,2,6,30,2,1,1,0
19250001,2,80,2023,2,3,1,2,6,24,2,1,1,0
19250001,2,81,2024,2,3,3,2,6,28,2,1,1,0
19250001,2,82,2025,2,3,3,2,6,25,2,2,1,1
19280001,2,71,2017,4,3,1,2,2,40,2,3,3,0
19280001,2,72,2018,4,3,1,2,2,24,1,2,3,1
19280001,2,73,2019,4,3,4,1,2,24,2,1,2,1
19280001,2,74,2020,4,3,4,1,2,15,1,2,1,1
19280001,2,75,2021,4,3,4,1,2,13,1,3,2,1
19280001,2,76,2022,4,3,1,2,2,17,1,3,3,0
19280001,2,77,2023,4,3,2,2,2,18,1,3,3,0
19280001,2,78,2024,4,3,2,2,2,33,1,2,3,1
19280001,2,79,2025,4,3,2,2,2,35,1,2,2,0
19280002,1,39,2017,5,2,6,1,2,60,2,2,2,0
19280002,1,40,2018,5,2,5,1,2,42,1,2,2,0
19280002,1,41,2019,5,2,7,1,2,55,1,1,2,1
19280002,1,42,2020,5,2,7,1,2,34,1,2,1,1
19280002,1,43,2021,5,2,7,1,2,35,1,3,2,1
19280002,1,44,2022,5,2,8,1,2,51,1,3,3,0
19280002,1,45,2023,5,2,9,1,2,36,1,2,3,1
19280002,1,46,2024,5,2,9,1,2,50,1,2,2,0
19280002,1,47,2025,5,2,9,1,2,53,1,2,2,0
19280003,2,38,2017,5,2,4,1,2,40,2,2,2,0
19280003,2,39,2018,5,2,4,1,2,39,1,2,2,0
19280003,2,40,2019,5,2,7,1,2,55,1,1,2,1
19280003,2,41,2020,5,2,6,1,2,44,1,2,1,1
19280003,2,42,2021,5,2,6,1,2,30,1,3,2,1
19280003,2,43,2022,5,2,6,1,2,51,1,3,3,0
19280003,2,44,2023,5,2,5,1,2,38,1,2,3,1
19280003,2,45,2024,5,2,6,1,2,50,1,2,2,0
19280003,2,46,2025,5,2,7,1,2,54,1,2,2,0
19300001,1,64,2017,5,2,6,1,2,20,1,2,2,0
19300001,1,65,2018,5,2,5,1,2,35,1,3,2,1
19300001,1,66,2019,5,2,1,2,2,33,1,2,3,1
19300001,1,67,2020,5,2,4,2,2,39,1,1,2,1
19300001,1,68,2021,5,2,4,2,2,35,1,1,1,0
19300001,1,69,2022,5,2,4,2,2,22,1,2,1,1
19300001,1,70,2023,5,2,4,2,2,15,1,2,2,0
19300001,1,71,2024,5,2,4,2,2,22,1,2,2,0
19300001,1,72,2025,5,2,3,2,2,45,1,2,2,0
19300002,2,61,2017,4,2,1,2,2,19,2,2,2,0
19300002,2,62,2018,4,2,1,2,2,27,1,3,2,1
19300002,2,63,2019,4,2,1,2,2,33,1,2,3,1
19300002,2,64,2020,4,2,1,2,2,38,1,1,2,1
19300002,2,65,2021,4,2,1,2,2,39,1,1,1,0
19300002,2,66,2022,4,2,1,2,2,22,1,2,1,1
19300002,2,67,2023,4,2,2,2,2,18,1,2,2,0
19300002,2,68,2024,4,2,2,2,2,22,1,2,2,0
19300002,2,69,2025,4,2,2,2,2,45,1,2,2,0
19300003,2,30,2017,5,1,1,2,2,19,1,2,2,0
19300003,2,31,2018,5,1,1,2,2,34,1,3,2,1
19300003,2,32,2019,5,1,1,2,2,32,1,2,3,1
19300003,2,33,2020,5,1,7,1,2,40,1,1,2,1
19300003,2,34,2021,5,1,7,1,2,35,1,1,1,0
19300003,2,35,2022,5,1,7,1,2,67,1,2,1,1
19300003,2,36,2023,5,1,7,1,2,38,1,1,2,1
19300003,2,37,2024,5,1,8,1,2,45,1,2,1,1
19300003,2,38,2025,5,1,7,1,2,60,1,2,2,0
19310001,1,62,2017,3,2,2,1,2,45,2,1,1,0
19310001,1,63,2018,3,2,2,1,2,32,1,1,1,0
19310001,1,64,2019,3,2,6,1,2,30,1,1,1,0
19310001,1,65,2020,3,2,6,1,2,20,1,1,1,0
19310001,1,66,2021,3,2,6,1,2,42,1,2,1,1
19310001,1,67,2022,3,2,7,1,2,42,1,3,2,1
19310001,1,68,2023,3,2,6,1,2,20,1,2,3,1
19310001,1,69,2024,3,2,7,1,2,33,1,2,2,0
19310001,1,70,2025,3,2,7,1,2,45,2,1,2,1
19310002,2,62,2017,3,2,2,1,2,45,2,3,3,0
19310002,2,63,2018,3,2,2,1,2,32,1,1,3,1
19310002,2,64,2019,3,2,1,2,2,35,1,1,1,0
19310002,2,65,2020,3,2,1,2,2,32,1,1,1,0
19310002,2,66,2021,3,2,1,2,2,44,1,2,1,1
19310002,2,67,2022,3,2,1,2,2,34,1,2,2,0
19310002,2,68,2023,3,2,2,2,2,20,1,2,2,0
19310002,2,69,2024,3,2,2,2,2,35,1,2,2,0
19310002,2,70,2025,3,2,2,2,2,45,1,3,2,1
19310003,1,31,2017,5,1,4,1,2,70,2,1,1,0
19310003,1,32,2018,5,1,4,1,2,35,1,1,1,0
19310003,1,33,2019,5,1,7,1,2,60,1,1,1,0
19310003,1,34,2020,5,1,7,1,2,41,1,1,1,0
19310003,1,35,2021,5,1,7,1,2,63,1,2,1,1
19310003,1,36,2022,5,1,8,1,2,49,1,2,2,0
19310003,1,37,2023,5,1,9,1,2,38,1,1,2,1
19310003,1,38,2024,5,1,9,1,2,35,2,1,1,0
19310003,1,39,2025,5,1,9,1,2,58,1,3,1,1
19320002,2,64,2017,4,1,3,1,2,38,1,2,2,0
19320002,2,65,2018,4,1,3,1,2,35,1,1,2,1
19320002,2,66,2019,4,1,3,2,2,32,1,2,1,1
19320002,2,67,2020,4,1,3,2,2,24,1,1,2,1
19320002,2,68,2021,4,1,3,2,2,17,1,2,1,1
19320002,2,69,2022,4,1,3,2,2,22,1,2,2,0
19320002,2,70,2023,4,1,3,2,2,18,1,2,2,0
19320002,2,71,2024,4,2,3,2,2,33,2,1,2,1
19320002,2,72,2025,4,2,4,1,2,35,1,2,1,1
19340001,2,58,2017,3,3,3,1,6,40,2,3,3,0
19340001,2,59,2018,3,3,3,1,6,35,2,3,3,0
19340001,2,60,2019,3,3,3,1,6,37,2,3,3,0
19340001,2,61,2020,3,4,4,1,6,37,2,3,3,0
19340001,2,62,2021,3,4,5,1,6,35,2,2,3,1
19340001,2,63,2022,3,4,5,1,6,30,2,1,2,1
19340001,2,64,2023,3,4,5,1,6,25,2,2,1,1
19340001,2,65,2024,3,4,5,1,6,25,2,2,2,0
19340001,2,66,2025,3,4,5,1,6,25,2,2,2,0
19340003,1,23,2017,4,1,5,1,6,45,2,3,3,0
19340003,1,24,2018,4,1,6,1,6,45,2,3,3,0
19340003,1,25,2019,4,1,5,1,6,40,2,3,3,0
19340003,1,26,2020,4,1,6,1,6,47,2,3,3,0
19340003,1,27,2021,4,1,1,2,6,35,2,2,3,1
19340003,1,28,2022,4,1,4,1,6,47,2,3,2,1
19340003,1,29,2023,4,1,4,1,6,35,2,3,3,0
19340003,1,30,2024,4,1,4,1,6,35,2,2,3,1
19340003,1,31,2025,4,1,5,1,6,35,2,3,2,1
19350001,2,69,2017,2,3,3,2,6,27,2,3,3,0
19350001,2,70,2018,2,3,3,2,6,27,2,3,3,0
19350001,2,71,2019,2,3,3,2,6,35,2,1,3,1
19350001,2,72,2020,2,3,4,2,6,35,2,1,1,0
19350001,2,73,2021,2,3,5,2,6,30,1,1,1,0
19350001,2,74,2022,2,3,4,2,6,30,1,1,1,0
19350001,2,75,2023,2,3,4,2,6,30,2,1,1,0
19350001,2,76,2024,2,3,5,2,6,25,2,1,1,0
19350001,2,77,2025,2,3,4,2,6,30,2,1,1,0
19370001,1,63,2017,3,2,5,1,6,35,2,1,1,0
19370001,1,64,2018,3,2,6,1,6,30,2,1,1,0
19370001,1,65,2019,3,2,5,1,6,19,2,1,1,0
19370001,1,66,2020,3,2,4,1,6,60,2,3,1,1
19370001,1,67,2021,3,2,7,1,6,50,2,3,3,0
19370001,1,68,2022,3,2,5,1,6,60,2,2,3,1
19370001,1,69,2023,3,2,5,1,6,55,2,3,2,1
19370001,1,70,2024,3,2,5,1,6,50,2,3,3,0
19370001,1,71,2025,3,2,5,1,6,40,2,3,3,0
19370002,2,64,2017,3,2,1,2,6,35,2,1,1,0
19370002,2,65,2018,3,2,1,2,6,20,2,1,1,0
19370002,2,66,2019,3,2,1,2,6,20,2,1,1,0
19370002,2,67,2020,3,2,3,1,6,19,2,1,1,0
19370002,2,68,2021,3,2,1,2,6,10,2,1,1,0
19370002,2,69,2022,3,2,1,2,6,20,2,1,1,0
19370002,2,70,2023,3,2,1,2,6,20,2,3,1,1
19370002,2,71,2024,3,2,1,2,6,15,2,3,3,0
19370002,2,72,2025,3,2,2,2,6,15,2,3,3,0
19380001,1,62,2017,4,2,6,1,6,40,2,3,3,0
19380001,1,63,2018,4,2,6,1,6,35,2,3,3,0
19380001,1,64,2019,4,2,6,1,6,30,2,2,3,1
19380001,1,65,2020,4,2,7,1,6,35,1,1,2,1
19380001,1,66,2021,4,2,8,1,6,30,2,1,1,0
19380001,1,67,2022,4,2,6,1,6,30,1,1,1,0
19380001,1,68,2023,4,2,6,1,6,35,2,1,1,0
19380001,1,69,2024,4,2,5,2,6,20,2,4,1,1
19380001,1,70,2025,4,2,4,2,6,20,2,4,4,0
19380002,2,61,2017,4,2,1,2,6,30,2,1,1,0
19380002,2,62,2018,4,2,1,2,6,30,2,1,1,0
19380002,2,63,2019,4,2,1,2,6,25,2,1,1,0
19380002,2,64,2020,4,2,1,2,6,35,1,1,1,0
19380002,2,65,2021,4,2,1,2,6,30,2,1,1,0
19380002,2,66,2022,4,2,1,2,6,35,1,1,1,0
19380002,2,67,2023,4,2,1,2,6,35,2,1,1,0
19380002,2,68,2024,4,2,1,2,6,20,2,4,1,1
19380002,2,69,2025,4,2,3,1,6,20,2,4,4,0
19380101,1,31,2017,5,2,6,1,6,55,1,3,3,0
19380101,1,32,2018,5,2,7,1,6,55,2,3,3,0
19380101,1,33,2019,5,2,6,1,6,70,1,1,3,1
19380101,1,34,2020,5,2,6,1,17,70,1,1,1,0
19380101,1,35,2021,5,2,7,1,17,60,1,1,1,0
19380101,1,36,2022,5,2,8,1,17,80,1,1,1,0
19380101,1,37,2023,5,2,8,1,17,60,1,1,1,0
19380101,1,38,2024,5,2,9,1,17,50,1,1,1,0
19380101,1,39,2025,5,2,9,1,17,80,1,1,1,0
19380102,2,31,2017,5,2,1,2,6,45,1,3,3,0
19380102,2,32,2018,5,2,4,2,6,55,2,3,3,0
19380102,2,33,2019,5,2,5,1,6,60,1,3,3,0
19380102,2,34,2020,5,2,5,1,17,70,1,1,3,1
19380102,2,35,2021,5,2,6,1,17,60,1,1,1,0
19380102,2,36,2022,5,2,7,1,17,55,1,1,1,0
19380102,2,37,2023,5,2,6,1,17,60,1,1,1,0
19380102,2,38,2024,5,2,4,2,17,80,1,1,1,0
19380102,2,39,2025,5,2,6,1,17,50,1,1,1,0
19400001,2,75,2017,4,3,3,2,6,40,1,1,1,0
19400001,2,76,2018,4,3,5,2,6,35,2,1,1,0
19400001,2,77,2019,4,3,3,2,6,39,1,1,1,0
19400001,2,78,2020,4,3,4,2,6,30,1,1,1,0
19400001,2,79,2021,4,3,6,2,11,35,2,1,1,0
19400001,2,80,2022,4,3,5,2,11,30,1,1,1,0
19400001,2,81,2023,4,3,5,2,11,25,1,1,1,0
19400001,2,82,2024,4,3,5,2,11,15,2,1,1,0
19400001,2,83,2025,4,3,5,2,11,15,1,1,1,0
19440001,1,42,2017,6,2,11,1,8,48,1,3,3,0
19440001,1,43,2018,6,2,12,1,8,42,1,3,3,0
19440001,1,44,2019,6,2,11,1,8,45,2,3,3,0
19440001,1,45,2020,6,2,11,1,8,55,1,3,3,0
19440001,1,46,2021,6,2,13,1,8,55,1,3,3,0
19440001,1,47,2022,6,2,13,1,8,46,1,3,3,0
19440001,1,48,2023,6,2,13,1,8,12,1,3,3,0
19440001,1,49,2024,6,2,14,1,8,25,1,3,3,0
19440001,1,50,2025,6,2,13,1,8,45,1,3,3,0
19440002,2,41,2017,5,2,1,2,8,44,1,3,3,0
19440002,2,42,2018,5,2,1,2,8,23,1,3,3,0
19440002,2,43,2019,5,2,1,2,8,36,2,3,3,0
19440002,2,44,2020,5,2,5,1,8,44,1,3,3,0
19440002,2,45,2021,5,2,6,1,8,50,1,3,3,0
19440002,2,46,2022,5,2,5,1,8,53,1,3,3,0
19440002,2,47,2023,5,2,6,1,8,109,1,3,3,0
19440002,2,48,2024,5,2,5,1,8,75,1,3,3,0
19440002,2,49,2025,5,2,5,1,8,55,1,3,3,0
19440003,2,13,2017,3,1,1,2,8,32,1,3,3,0
19440003,2,14,2018,3,1,1,2,8,36,1,3,3,0
19440003,2,15,2019,3,1,1,2,8,32,2,3,3,0
19440003,2,16,2020,4,1,1,2,8,32,1,3,3,0
19440003,2,17,2021,4,1,1,2,8,42,1,3,3,0
19440003,2,18,2022,4,1,1,2,8,42,1,3,3,0
19440003,2,19,2023,5,1,1,2,8,42,1,3,3,0
19440003,2,20,2024,5,1,1,2,8,28,1,3,3,0
19440003,2,21,2025,5,1,1,2,8,55,1,3,3,0
19470001,1,50,2017,4,2,9,1,8,33,2,2,2,0
19470001,1,51,2018,4,2,12,1,8,32,1,1,2,1
19470001,1,52,2019,4,2,11,1,8,38,1,1,1,0
19470001,1,53,2020,4,2,12,1,8,32,1,1,1,0
19470001,1,54,2021,4,2,12,1,8,38,1,1,1,0
19470001,1,55,2022,4,2,13,1,8,34,1,1,1,0
19470001,1,56,2023,4,2,11,1,8,43,1,1,1,0
19470001,1,57,2024,4,2,11,1,8,50,1,1,1,0
19470001,1,58,2025,4,2,11,1,8,45,1,1,1,0
19470002,2,39,2017,4,2,3,1,8,54,1,1,1,0
19470002,2,40,2018,4,2,3,1,8,49,1,1,1,0
19470002,2,41,2019,4,2,4,1,8,38,1,2,1,1
19470002,2,42,2020,4,2,4,1,8,35,1,1,2,1
19470002,2,43,2021,4,2,5,1,8,30,1,1,1,0
19470002,2,44,2022,4,2,4,1,8,34,1,1,1,0
19470002,2,45,2023,4,2,4,1,8,48,1,1,1,0
19470002,2,46,2024,4,2,5,1,8,54,1,1,1,0
19470002,2,47,2025,4,2,1,2,8,45,1,1,1,0
19470003,1,15,2017,3,1,1,2,8,55,1,1,1,0
19470003,1,16,2018,4,1,1,2,8,32,2,1,1,0
19470003,1,17,2019,4,1,1,2,8,44,2,1,1,0
19470003,1,18,2020,4,1,1,2,8,54,1,1,1,0
19470003,1,19,2021,5,1,1,2,8,59,1,1,1,0
19470003,1,20,2022,5,1,1,2,8,65,1,1,1,0
19470003,1,21,2023,4,1,1,2,8,69,1,1,1,0
19470003,1,22,2024,5,1,5,1,8,85,1,1,1,0
19470003,1,23,2025,4,1,4,1,8,64,1,1,1,0
19470004,2,13,2017,3,1,1,2,8,55,1,1,1,0
19470004,2,14,2018,3,1,1,2,8,44,2,1,1,0
19470004,2,15,2019,3,1,1,2,8,38,2,1,1,0
19470004,2,16,2020,4,1,1,2,8,27,1,1,1,0
19470004,2,17,2021,4,1,1,2,8,100,1,1,1,0
19470004,2,18,2022,4,1,1,2,8,44,1,1,1,0
19470004,2,19,2023,5,1,1,2,8,69,1,1,1,0
19470004,2,20,2024,5,1,1,2,8,65,1,3,1,1
19470004,2,21,2025,5,1,1,2,8,64,1,1,3,1
19570002,2,49,2017,5,2,12,1,8,50,1,3,3,0
19570002,2,50,2018,5,2,6,1,8,70,1,1,3,1
19570002,2,51,2019,5,2,5,1,8,39,1,3,1,1
19570002,2,52,2020,5,2,1,2,8,39,1,1,3,1
19570002,2,53,2021,5,2,1,2,8,35,1,1,1,0
19570002,2,54,2022,5,2,1,2,8,60,1,1,1,0
19570002,2,55,2023,5,2,1,2,8,59,1,1,1,0
19570002,2,56,2024,5,2,1,2,8,55,1,1,1,0
19570002,2,57,2025,5,2,6,2,8,42,1,1,1,0
19630001,1,44,2017,5,2,7,1,2,40,2,3,3,0
19630001,1,45,2018,5,2,5,1,2,35,1,2,3,1
19630001,1,46,2019,5,2,6,1,2,48,1,3,2,1
19630001,1,47,2020,5,2,10,1,2,46,1,2,3,1
19630001,1,48,2021,5,2,11,1,2,38,1,2,2,0
19630001,1,49,2022,5,2,11,1,2,39,1,1,2,1
19630001,1,50,2023,5,2,11,1,2,34,1,2,1,1
19630001,1,51,2024,5,2,11,1,2,49,1,3,2,1
19630001,1,52,2025,5,2,11,1,2,50,1,3,3,0
19630002,2,42,2017,5,2,3,1,2,38,2,3,3,0
19630002,2,43,2018,5,2,3,1,2,29,1,2,3,1
19630002,2,44,2019,5,2,6,1,2,48,1,3,2,1
19630002,2,45,2020,5,2,8,1,2,46,1,2,3,1
19630002,2,46,2021,5,2,8,1,2,35,1,2,2,0
19630002,2,47,2022,5,2,8,1,2,39,1,1,2,1
19630002,2,48,2023,5,2,8,1,2,38,1,3,1,1
19630002,2,49,2024,5,2,9,1,2,49,1,3,3,0
19630002,2,50,2025,5,2,8,1,2,58,1,3,3,0
19630003,2,17,2017,4,1,1,2,2,30,2,3,3,0
19630003,2,18,2018,4,1,1,2,2,27,1,2,3,1
19630003,2,19,2019,5,1,1,2,2,48,1,3,2,1
19630003,2,20,2020,5,1,1,2,2,44,1,2,3,1
19630003,2,21,2021,5,1,1,2,2,31,1,2,2,0
19630003,2,22,2022,5,1,1,2,2,44,1,2,2,0
19630003,2,23,2023,5,1,7,1,2,42,1,1,2,1
19630003,2,24,2024,5,1,8,1,2,47,1,3,1,1
19630003,2,25,2025,5,1,1,2,2,58,1,3,3,0
19650001,1,49,2017,5,2,7,1,2,68,2,1,1,0
19650001,1,50,2018,5,2,6,1,2,90,1,1,1,0
19650001,1,51,2019,5,2,9,1,2,70,1,1,1,0
19650001,1,52,2020,5,2,9,1,2,60,2,3,1,1
19650001,1,53,2021,5,2,9,1,2,60,2,1,3,1
19650001,1,54,2022,5,2,9,1,2,70,1,1,1,0
19650001,1,55,2023,5,2,9,1,2,60,1,4,1,1
19650001,1,56,2024,5,2,8,1,2,70,2,1,4,1
19650001,1,57,2025,5,2,9,1,2,70,2,1,1,0
19650002,2,42,2017,4,2,1,2,2,50,1,1,1,0
19650002,2,43,2018,4,2,1,2,2,60,2,3,1,1
19650002,2,44,2019,4,2,1,2,2,76,2,1,3,1
19650002,2,45,2020,4,2,1,2,2,50,1,3,1,1
19650002,2,46,2021,4,2,1,2,2,50,2,2,3,1
19650002,2,47,2022,4,2,1,2,2,59,1,1,2,1
19650002,2,48,2023,4,2,1,2,2,60,1,2,1,1
19650002,2,49,2024,4,2,1,2,2,60,2,2,2,0
19650002,2,50,2025,4,2,5,1,2,50,2,3,2,1
19650003,1,13,2017,3,1,1,2,2,24,2,3,3,0
19650003,1,14,2018,3,1,1,2,2,30,2,3,3,0
19650003,1,15,2019,3,1,1,2,2,30,2,1,3,1
19650003,1,16,2020,4,1,1,2,2,60,2,2,1,1
19650003,1,17,2021,4,1,1,2,2,50,2,2,2,0
19650003,1,18,2022,4,1,1,2,2,48,1,3,2,1
19650003,1,19,2023,5,1,1,2,2,50,1,3,3,0
19650003,1,20,2024,5,1,1,2,2,50,2,2,3,1
19650003,1,21,2025,5,1,1,2,2,50,2,1,2,1
19660001,1,44,2017,4,2,6,1,2,70,1,2,2,0
19660001,1,45,2018,4,2,6,1,2,60,2,1,2,1
19660001,1,46,2019,4,2,5,1,2,70,2,2,1,1
19660001,1,47,2020,4,2,6,1,2,60,1,2,2,0
19660001,1,48,2021,4,2,7,1,2,50,2,3,2,1
19660001,1,49,2022,4,2,7,1,2,60,1,1,3,1
19660001,1,50,2023,4,2,8,1,2,60,1,4,1,1
19660001,1,51,2024,4,2,9,1,2,60,1,1,4,1
