id,gender,age,year,school,mar,mobile_bundle,income,job,region,phone_usage_per_m,telecom
51940004,2,25,2022,5,1,2,1,2,15,45,1
51950001,1,55,2022,5,2,1,8,1,15,35,1
51950002,2,49,2022,5,2,1,1,2,15,35,1
51960001,1,48,2022,4,2,1,7,1,15,42,1
51960002,2,48,2022,5,2,1,1,2,15,35,1
51970001,1,64,2022,4,2,1,7,1,15,25,4
51970002,2,59,2022,4,2,1,1,1,15,25,4
51970003,1,35,2022,5,1,1,7,1,15,65,3
51980001,1,61,2022,4,2,1,5,1,15,25,1
51980002,2,55,2022,4,2,1,4,1,15,27,1
51980003,1,30,2022,5,1,1,6,1,15,60,1
51990001,1,45,2022,4,1,2,5,1,15,35,2
51990002,1,42,2022,4,1,2,5,1,15,42,2
52000001,1,57,2022,4,2,1,6,1,15,35,1
52000002,2,55,2022,4,2,1,5,1,15,30,1
52000003,1,24,2022,5,1,1,1,2,15,55,1
52010001,1,71,2022,4,2,2,7,1,15,33,1
52010002,2,67,2022,3,2,2,1,2,15,35,3
52030002,2,72,2022,3,2,2,1,2,15,20,3
52040001,1,65,2022,4,2,2,7,1,15,35,3
52040002,2,60,2022,4,2,2,1,2,15,35,3
52160002,2,78,2022,2,3,2,3,1,15,25,2
52170001,2,81,2022,2,3,2,5,1,15,18,2
52180001,1,56,2022,4,1,1,7,1,15,70,3
52190002,2,54,2022,4,4,1,5,1,15,45,2
52200002,2,75,2022,2,3,2,5,1,15,20,1
52210001,2,84,2022,2,3,1,1,2,15,35,1
52220002,2,55,2022,2,2,1,1,2,15,50,1
52230001,1,48,2022,4,2,1,8,1,15,60,1
52230002,2,49,2022,4,2,1,4,1,15,55,1
52230003,2,25,2022,4,1,1,5,1,15,40,1
52230004,2,18,2022,4,1,1,1,2,15,60,1
52240001,1,82,2022,3,2,1,1,2,15,35,1
52240002,2,79,2022,2,2,1,1,2,15,30,1
52240003,1,55,2022,5,2,1,9,1,15,80,1
52240004,2,55,2022,5,2,1,12,1,15,90,1
52240005,2,28,2022,5,1,1,7,1,15,70,1
52240006,1,23,2022,5,1,1,1,2,15,90,1
52250001,1,79,2022,2,2,1,1,2,15,35,1
52250002,2,75,2022,2,2,1,3,1,15,35,1
52260002,2,75,2022,2,3,1,4,1,15,45,1
52270002,2,67,2022,3,2,1,4,1,15,40,1
52280001,1,66,2022,2,2,1,5,1,15,40,1
52280002,2,62,2022,2,2,1,1,2,15,55,1
52290001,1,78,2022,2,2,1,3,1,15,50,1
52290002,2,71,2022,3,2,1,3,1,15,40,1
52300001,1,57,2022,4,2,1,5,1,15,50,1
52300002,2,51,2022,4,2,1,1,2,15,45,1
52300003,1,27,2022,5,1,1,6,1,15,50,1
52300004,1,25,2022,5,1,1,1,2,15,55,1
52310001,1,49,2022,4,1,2,5,1,15,40,1
52350001,1,67,2022,4,3,2,3,1,15,35,2
52360001,1,71,2022,3,2,2,3,2,15,50,1
52400001,1,63,2022,3,2,1,5,1,15,55,2
52400002,2,62,2022,4,2,1,1,1,15,50,2
52440003,2,55,2022,4,2,2,1,1,15,35,3
52490001,1,62,2022,4,2,1,5,1,15,40,3
52490004,2,59,2022,4,2,1,1,1,15,35,3
52490005,1,32,2022,5,1,1,7,1,15,50,3
52490006,1,33,2022,5,1,1,6,1,15,65,3
52500001,1,67,2022,3,2,2,4,1,15,35,1
52500002,2,65,2022,2,2,2,1,1,15,35,1
52500005,2,35,2022,4,1,2,6,1,15,35,1
52510001,1,63,2022,4,2,2,5,1,15,33,1
52510002,2,50,2022,4,2,2,1,1,15,50,3
52510005,2,23,2022,5,1,2,7,1,15,55,1
52520001,1,76,2022,3,2,2,1,2,15,25,2
52520002,2,64,2022,2,2,2,3,1,15,38,1
52560001,1,77,2022,2,2,2,3,1,15,35,1
52580001,1,84,2022,2,2,2,3,1,15,35,1
52580002,2,80,2022,2,2,2,1,1,15,35,1
52620001,1,78,2022,2,2,2,3,1,15,50,1
52630001,1,43,2022,4,2,1,8,1,15,50,3
52630002,2,44,2022,4,2,1,6,1,15,50,3
52630004,2,15,2022,3,1,1,1,2,15,35,3
52640002,2,24,2022,5,1,2,6,1,15,50,3
52680001,1,71,2022,2,2,2,3,1,15,35,2
52680002,2,63,2022,2,2,2,1,1,15,20,2
52690002,2,62,2022,3,2,2,1,1,15,36,3
52690003,1,36,2022,4,1,2,7,1,15,70,1
52700001,1,63,2022,4,2,2,5,1,15,35,1
52700002,2,57,2022,3,2,2,1,2,15,35,1
52700004,2,31,2022,5,1,2,6,1,15,55,1
52710002,2,42,2022,5,2,1,6,1,15,65,1
52740002,2,79,2022,3,3,2,3,1,15,15,2
52770001,2,88,2022,2,3,2,2,2,15,15,2
52780002,2,47,2022,4,2,1,4,1,15,50,1
52790002,2,56,2022,4,2,1,5,1,15,39,2
52800002,2,54,2022,5,2,1,6,1,15,50,1
52830001,2,39,2022,4,2,1,6,1,15,75,2
52840002,1,51,2022,4,2,1,7,1,15,45,2
52840003,2,49,2022,4,2,1,1,2,15,60,2
52840004,1,20,2022,4,1,1,1,2,15,55,2
52900001,1,45,2022,5,2,1,8,1,15,65,1
52900002,2,46,2022,4,2,1,1,2,15,45,1
52900003,1,11,2022,2,1,1,1,2,15,45,1
52910002,2,42,2022,5,2,1,4,2,15,34,2
52950001,1,46,2022,5,2,1,12,1,15,69,3
52950002,2,43,2022,5,2,1,2,2,15,40,3
52980002,2,41,2022,4,2,1,3,2,15,45,3
52990001,1,43,2022,5,2,1,7,1,15,65,1
52990002,2,43,2022,5,2,1,8,1,15,75,1
52990003,2,17,2022,4,1,1,1,2,15,27,1
53000002,2,50,2022,4,2,1,4,1,15,60,3
53030001,2,55,2022,4,4,2,7,1,15,35,1
53050001,1,58,2022,5,2,2,9,1,15,60,3
53050002,2,52,2022,4,2,1,1,1,15,50,3
53160001,1,49,2022,5,2,1,11,1,15,33,2
53160002,2,47,2022,5,2,1,7,1,15,48,2
53190002,2,70,2022,2,3,1,3,2,15,20,3
53200001,1,60,2022,4,2,1,5,1,15,35,2
53200002,2,58,2022,4,2,1,5,1,15,30,2
53220001,1,71,2022,4,2,1,4,2,15,50,2
53220002,2,66,2022,4,2,1,2,2,15,55,2
53260001,1,49,2022,5,2,1,11,1,15,55,4
53260002,2,45,2022,4,2,1,1,2,15,55,2
53280001,1,46,2022,5,2,1,9,1,15,45,3
53280002,2,43,2022,5,2,1,7,1,15,45,3
53410001,1,78,2022,2,2,2,1,2,7,45,3
53410002,2,69,2022,2,2,2,1,2,7,45,3
53410003,1,52,2022,4,2,2,9,1,7,50,3
53420002,2,77,2022,4,2,2,1,2,15,50,1
53430002,2,81,2022,2,2,2,1,2,15,35,1
53450001,2,61,2022,3,3,2,6,1,15,20,3
53480001,1,68,2022,5,2,1,7,1,15,50,1
53480002,2,62,2022,5,2,1,5,1,15,50,1
53490001,1,50,2022,5,2,2,7,1,15,50,1
53490002,2,45,2022,4,2,1,5,1,15,40,3
53490003,2,19,2022,5,1,1,1,2,15,40,3
53490004,2,17,2022,4,1,1,1,2,15,20,3
53500001,1,53,2022,4,2,2,7,1,15,50,3
53500004,2,47,2022,4,2,1,1,2,15,50,3
53500005,1,22,2022,5,1,1,4,1,15,50,3
53500006,2,21,2022,5,1,2,4,1,15,50,2
53510001,2,65,2022,2,4,2,3,1,14,40,1
53520001,1,64,2022,4,2,1,7,1,14,75,2
53520002,2,62,2022,4,2,1,2,1,14,60,2
53530001,1,72,2022,2,2,2,8,1,14,40,3
53530002,2,70,2022,2,2,2,2,1,14,45,1
53540001,1,52,2022,4,2,1,8,1,14,55,2
53540002,2,47,2022,5,2,1,5,1,14,68,2
53540003,2,22,2022,4,1,1,4,1,14,82,3
53540004,2,20,2022,5,1,1,1,2,14,65,3
53540005,2,16,2022,4,1,1,1,2,14,65,1
53540006,1,14,2022,3,1,1,1,2,14,65,1
53550001,1,85,2022,2,2,2,4,1,14,28,4
53610001,1,64,2022,3,2,2,10,1,14,34,1
53610002,2,54,2022,3,2,2,1,1,14,38,1
53620001,1,73,2022,3,2,2,10,1,14,22,1
53620002,2,68,2022,2,2,2,1,1,14,26,2
53620003,1,48,2022,2,1,2,1,1,14,32,1
53630002,2,74,2022,2,4,2,3,2,14,22,2
53650001,1,44,2022,5,2,1,12,1,14,89,1
53650002,2,38,2022,5,2,1,6,1,14,89,1
53650003,2,14,2022,3,1,1,1,2,14,40,1
53650004,1,12,2022,2,1,1,1,2,14,19,1
53660003,2,45,2022,5,4,2,6,1,14,33,3
53660004,2,36,2022,5,2,1,3,1,14,89,1
53660005,1,29,2022,5,1,2,8,1,14,89,1
53660006,1,39,2022,5,2,1,11,1,14,89,1
53670001,1,80,2022,4,2,2,2,2,14,13,4
53670002,2,70,2022,3,2,1,1,2,14,28,1
53680002,2,39,2022,4,2,1,4,1,14,44,1
53720001,1,68,2022,2,2,2,4,1,14,34,1
53720003,2,70,2022,2,2,2,1,1,14,34,2
53790001,1,45,2022,5,2,1,10,1,14,46,1
53790002,2,43,2022,5,2,1,1,2,14,26,1
53790003,2,17,2022,4,1,1,1,2,14,45,1
53790004,2,16,2022,4,1,1,1,2,14,89,1
53810001,1,67,2022,4,2,1,6,1,14,36,1
53810002,2,60,2022,4,2,1,6,1,14,36,2
53810003,1,35,2022,5,2,1,6,1,14,36,1
53830001,1,65,2022,4,2,1,7,1,14,100,1
53830002,2,61,2022,3,2,1,1,2,14,38,2
53830102,2,39,2022,5,2,1,1,2,14,20,3
53860001,1,52,2022,6,2,1,5,1,14,80,2
53860002,2,51,2022,6,2,1,10,1,14,30,2
53860003,1,20,2022,5,1,1,1,2,14,72,2
53860005,2,13,2022,3,1,1,1,2,14,40,2
53870001,1,62,2022,3,2,1,5,1,14,70,2
53870002,2,46,2022,4,2,1,7,1,14,110,2
53890002,2,67,2022,2,3,2,6,1,14,28,1
53900001,2,64,2022,2,3,2,3,1,14,32,2
53910002,2,71,2022,2,3,2,5,1,14,47,1
53940001,2,72,2022,3,3,2,5,1,14,48,2
53950001,1,44,2022,5,2,1,6,1,14,90,2
53950002,2,43,2022,5,2,1,11,1,14,65,2
53970001,1,62,2022,3,2,1,7,1,14,35,2
53970002,2,59,2022,3,2,1,4,1,14,35,2
53980001,1,61,2022,4,2,1,5,1,14,58,1
53980002,2,60,2022,4,2,1,2,2,14,58,1
54010001,1,65,2022,4,2,2,4,1,14,25,1
54010002,2,61,2022,2,2,2,1,2,14,28,1
54020001,2,50,2022,4,2,1,1,2,14,23,2
54020002,1,53,2022,5,2,1,11,1,14,72,2
54020003,1,26,2022,5,1,1,8,1,14,68,3
54020004,2,23,2022,5,1,1,1,2,14,68,3
54020005,2,74,2022,2,3,1,1,2,14,22,1
54050001,1,51,2022,5,2,1,9,1,14,48,2
54050002,2,47,2022,4,2,1,1,2,14,28,3
54050003,1,24,2022,5,1,1,1,2,14,40,2
54050004,1,20,2022,5,1,1,1,2,14,68,2
54060001,1,50,2022,4,2,1,9,1,14,34,3
54060002,2,47,2022,5,2,1,5,1,14,150,3
54060003,2,22,2022,5,1,1,2,2,14,50,3
54060004,1,19,2022,5,1,1,1,2,14,53,3
54130002,2,69,2022,3,3,1,1,2,14,36,1
54140001,1,83,2022,4,2,1,3,1,14,40,1
54140002,2,84,2022,3,2,1,1,2,14,40,1
54160002,2,68,2022,3,3,1,2,2,14,50,1
54200002,2,64,2022,2,3,1,2,2,14,25,2
54210002,2,78,2022,2,3,1,1,2,14,30,1
54210004,1,39,2022,4,4,1,4,2,14,35,1
54210006,2,10,2022,2,1,1,1,2,14,30,1
54220001,1,70,2022,4,2,1,5,1,14,60,3
54220002,2,71,2022,3,2,1,3,1,14,30,3
54230001,1,46,2022,5,2,1,7,1,14,69,2
54230002,2,45,2022,5,2,1,1,2,14,28,2
54230003,2,17,2022,4,1,1,1,2,14,17,4
54250001,2,49,2022,5,2,1,8,1,14,80,2
54250002,2,24,2022,5,1,1,1,2,14,75,1
54250003,1,21,2022,5,1,1,1,2,14,60,1
54250004,1,57,2022,5,2,1,11,1,14,70,1
54260001,2,48,2022,4,2,1,1,2,14,23,2
54260003,1,23,2022,5,1,1,1,2,14,68,3
54260004,2,19,2022,5,1,1,1,2,14,68,3
54260005,1,53,2022,5,2,1,11,1,14,72,2
54350002,2,75,2022,2,3,1,5,1,14,22,2
54470001,1,72,2022,2,2,2,6,1,14,18,4
54470002,2,69,2022,2,2,2,2,1,14,20,4
54510001,1,89,2022,2,2,2,5,1,14,20,2
54510002,2,86,2022,2,2,2,3,1,14,20,2
54530002,2,59,2022,2,3,2,2,2,14,20,3
54550002,1,56,2022,4,2,2,7,1,14,60,1
54570001,1,64,2022,4,2,1,8,1,14,57,1
54570002,2,61,2022,4,2,1,2,1,14,57,1
54580002,2,66,2022,2,3,2,3,1,14,35,1
54590001,1,57,2022,4,2,1,6,1,14,32,1
54590002,2,52,2022,4,2,1,1,2,14,29,1
54610001,1,75,2022,4,2,1,1,2,14,25,2
54610002,2,70,2022,4,2,1,1,2,14,40,1
54610003,1,42,2022,5,1,1,7,1,14,55,1
54630001,2,75,2022,2,3,2,3,2,14,24,1
54670001,1,71,2022,3,2,2,6,1,14,54,1
54670002,2,65,2022,2,2,1,1,1,14,54,1
54690001,1,70,2022,4,2,2,6,1,14,36,1
54690002,2,65,2022,3,2,2,1,1,14,56,1
54710001,1,51,2022,4,1,2,5,1,14,80,2
54720002,2,72,2022,2,3,1,3,1,14,20,1
54730001,1,80,2022,2,3,2,3,1,14,18,1
54740001,2,78,2022,2,3,2,2,2,14,18,2
54770001,1,50,2022,5,2,1,8,1,14,36,2
54770002,2,47,2022,5,2,1,12,1,14,17,4
54770003,1,14,2022,3,1,1,1,2,14,34,3
54780001,1,66,2022,4,2,1,4,1,14,34,1
54780002,2,62,2022,4,2,1,6,1,14,34,1
54810002,1,65,2022,4,2,1,2,2,14,30,2
54810003,2,60,2022,4,2,1,4,1,14,30,2
54810004,2,28,2022,5,1,1,5,1,14,44,3
54810005,1,24,2022,4,1,1,6,1,14,40,2
54830001,1,79,2022,4,2,2,3,2,14,25,1
54830002,2,77,2022,2,2,2,4,1,14,20,1
54840001,2,55,2022,5,2,1,11,1,14,41,2
54840002,2,22,2022,5,1,1,1,2,14,36,1
54850001,1,72,2022,2,2,2,4,1,14,28,1
54850002,2,70,2022,2,2,2,1,2,14,27,1
54860003,1,55,2022,4,4,1,7,1,14,40,1
54860004,1,16,2022,4,1,1,1,2,14,22,3
54870002,2,69,2022,2,2,2,1,1,14,20,1
54880001,1,61,2022,4,2,1,11,1,14,30,2
54880002,2,59,2022,3,2,1,1,1,14,60,2
54880003,2,26,2022,5,1,1,7,1,14,60,2
54890001,2,76,2022,2,3,2,1,2,14,20,3
54890002,1,49,2022,4,4,2,8,1,14,60,2
54890003,2,21,2022,5,1,2,1,2,14,40,2
54900001,1,71,2022,6,2,1,9,1,14,25,2
54900002,2,71,2022,4,2,1,1,1,14,22,2
54920001,2,82,2022,2,3,2,2,2,14,15,2
54940001,1,82,2022,4,2,2,5,1,14,30,1
54940002,2,76,2022,2,2,2,1,2,14,20,1
54970002,2,77,2022,2,2,2,2,1,14,10,1
55000001,1,52,2022,4,2,1,10,1,14,48,2
55000002,2,51,2022,4,2,1,9,1,14,36,3
55000003,2,23,2022,5,1,1,2,2,14,50,2
55000004,1,21,2022,5,1,1,3,2,14,75,2
55020001,1,82,2022,2,2,2,6,1,14,29,1
55040001,2,55,2022,4,4,1,5,1,14,40,2
55060001,1,86,2022,3,2,2,3,2,14,12,3
55060002,2,87,2022,2,2,2,1,2,14,10,3
55070001,2,64,2022,3,3,2,3,1,14,30,1
55090001,1,74,2022,3,2,2,3,2,14,32,1
55090002,2,69,2022,3,2,1,2,2,14,40,1
55100001,1,58,2022,4,2,1,10,1,3,45,1
55100002,2,52,2022,4,2,1,6,1,3,42,2
55100003,1,26,2022,5,1,2,1,2,3,75,2
55100004,2,25,2022,5,1,2,5,1,3,80,2
55130001,1,59,2022,4,2,1,8,1,14,67,2
55130002,2,54,2022,4,2,1,5,1,14,67,2
55140001,1,44,2022,4,2,2,9,1,14,70,1
55140002,2,49,2022,5,2,2,1,2,14,26,4
55140003,2,12,2022,2,1,2,1,2,14,19,1
55160001,1,80,2022,2,2,1,3,2,14,15,1
55160002,2,73,2022,2,2,1,1,2,14,23,1
55180002,2,56,2022,4,3,1,5,1,14,50,1
55180003,2,23,2022,5,1,1,3,1,14,100,1
55180004,2,19,2022,5,1,1,1,2,14,50,1
55240001,1,67,2022,3,2,1,6,1,14,35,1
55240002,2,61,2022,3,2,1,4,1,14,35,2
55260001,1,76,2022,4,2,1,4,2,14,17,3
55260002,2,73,2022,4,2,1,2,2,14,30,1
55270004,2,29,2022,5,1,1,7,1,14,78,2
55300001,1,63,2022,4,2,2,6,1,14,25,2
55300002,2,64,2022,4,2,2,1,2,14,26,2
55300003,1,38,2022,5,1,1,1,2,14,50,1
55340001,1,41,2022,5,1,1,7,1,14,46,1
55340002,1,70,2022,4,2,1,3,2,14,20,1
55340003,2,66,2022,3,2,1,1,2,14,20,1
55350001,2,83,2022,3,3,1,2,2,14,18,1
55400001,1,64,2022,4,2,1,5,1,14,5,2
55400002,2,62,2022,4,2,1,2,1,14,30,2
55460002,2,79,2022,2,3,2,3,2,14,30,3
55480001,2,71,2022,2,3,2,4,2,14,42,2
55490001,1,45,2022,5,2,1,10,1,14,32,1
55490002,2,45,2022,5,2,1,3,1,14,109,1
55490003,1,15,2022,3,1,1,1,2,14,84,1
55490004,2,13,2022,3,1,1,1,2,14,128,1
55510001,1,70,2022,5,2,1,7,2,14,40,3
55510002,2,67,2022,3,2,1,6,2,14,25,2
55520001,2,33,2022,5,2,1,8,1,14,65,2
55520002,1,27,2022,4,1,1,6,1,14,52,1
55520003,1,33,2022,5,2,1,8,1,14,65,1
55530001,1,72,2022,3,2,2,4,1,14,10,1
55530002,2,70,2022,3,2,2,1,2,14,15,1
55540001,1,46,2022,5,2,1,7,1,14,48,1
55540002,2,44,2022,5,2,1,6,1,14,45,1
55570001,1,63,2022,4,2,1,7,1,14,38,1
55570002,2,57,2022,4,2,1,1,2,14,40,1
55570003,2,26,2022,5,1,1,6,1,14,59,1
55580003,2,41,2022,4,1,2,6,1,14,45,1
55590002,2,67,2022,2,3,1,2,2,14,12,2
55600001,1,77,2022,3,2,1,4,1,14,25,2
55600002,2,71,2022,2,2,1,3,1,14,20,2
55620001,1,57,2022,4,2,1,18,1,14,45,2
55620002,2,56,2022,4,2,1,1,2,14,38,2
55620003,2,33,2022,5,1,1,10,1,14,50,1
55620004,1,29,2022,5,1,1,8,1,14,58,1
55640001,2,57,2022,4,4,1,6,1,14,35,2
55640002,1,32,2022,5,1,1,8,1,14,45,2
55680003,1,31,2022,5,1,2,1,2,14,50,1
55710001,1,52,2022,5,2,1,12,1,14,10,2
55710002,2,49,2022,5,2,1,7,1,14,35,2
55710004,1,21,2022,5,1,1,1,2,14,65,2
55720001,2,62,2022,4,2,1,13,1,14,86,3
55720002,1,64,2022,4,2,1,1,1,14,38,1
55720101,2,36,2022,5,2,1,2,2,14,27,1
55730001,1,58,2022,5,2,1,1,2,14,35,2
55730002,2,53,2022,5,2,1,1,2,14,33,2
55730003,2,22,2022,5,1,1,1,2,14,33,2
55730004,1,18,2022,4,1,1,1,2,14,19,2
55740001,1,61,2022,5,2,1,10,1,14,75,2
55740002,2,60,2022,4,2,1,1,2,14,35,2
55740003,1,34,2022,5,1,1,9,1,14,54,2
55740004,1,29,2022,5,1,1,1,2,14,68,1
55760001,1,61,2022,4,2,1,5,1,14,60,1
55760002,2,57,2022,4,2,1,3,1,14,52,1
55760003,1,33,2022,5,1,1,8,1,14,98,1
55760004,1,28,2022,5,1,1,6,1,14,68,1
55770001,2,81,2022,2,3,2,3,1,14,15,1
55820001,1,58,2022,4,2,1,18,1,14,35,2
55820002,2,53,2022,4,2,1,3,2,14,46,2
55820003,1,26,2022,5,1,1,6,1,14,36,2
55820004,1,25,2022,5,1,1,8,1,14,41,2
55820005,1,21,2022,5,1,1,1,2,14,40,2
55860001,1,54,2022,4,2,1,5,2,14,45,1
55860002,2,51,2022,4,2,1,7,1,14,55,3
55870001,1,49,2022,6,2,1,6,1,3,49,2
55870002,2,54,2022,6,2,1,6,1,3,51,2
55870003,1,19,2022,5,1,1,1,2,3,33,2
55870004,1,18,2022,4,1,1,1,2,3,33,2
55890001,1,61,2022,4,2,1,7,1,14,33,1
55890002,2,57,2022,4,2,1,9,1,14,30,1
55890003,2,25,2022,5,1,1,7,1,14,45,1
55910001,1,60,2022,5,2,1,7,1,14,18,2
55910002,2,55,2022,4,2,1,6,1,14,38,2
55910003,2,29,2022,5,1,1,1,2,14,53,2
55910004,1,27,2022,5,1,1,1,2,14,63,4
55940001,1,52,2022,5,2,1,9,1,14,52,2
55940002,2,47,2022,4,2,1,5,1,14,22,2
55940003,2,20,2022,5,1,1,1,2,14,55,1
55940004,1,16,2022,4,1,1,1,2,14,14,2
55950003,2,58,2022,5,2,1,12,1,14,40,2
55980002,2,79,2022,2,2,2,2,2,14,15,2
56020001,1,64,2022,6,2,1,7,2,14,33,4
56020002,2,55,2022,5,2,1,5,1,14,33,3
56020003,1,22,2022,5,1,1,1,2,14,33,3
56030001,1,68,2022,5,2,1,3,2,14,55,1
56030002,2,65,2022,4,2,1,10,1,14,65,1
56030004,2,32,2022,6,2,1,7,1,14,80,1
56050001,1,55,2022,4,2,1,10,1,14,51,2
56050002,2,56,2022,4,2,1,6,1,14,44,1
56050003,2,34,2022,5,1,1,8,1,14,67,1
56050004,2,31,2022,5,1,1,8,1,14,65,1
56050005,1,30,2022,5,1,1,9,1,14,78,1
56080001,1,68,2022,5,2,2,8,2,14,18,1
56080002,2,62,2022,4,2,2,1,2,14,24,1
56140001,1,73,2022,3,2,2,6,1,14,10,2
56140002,2,70,2022,2,2,2,1,2,14,12,2
56170001,1,91,2022,3,2,1,3,2,14,18,1
56170002,2,81,2022,2,2,2,2,2,14,16,1
56180001,1,67,2022,4,2,2,7,1,14,24,3
56180002,2,63,2022,4,2,2,1,2,14,24,3
56190001,1,52,2022,5,2,1,7,1,14,36,1
56190002,2,45,2022,5,2,1,7,1,14,55,2
56190004,1,21,2022,5,1,1,1,2,14,33,1
56210001,1,44,2022,4,2,1,10,1,14,30,3
56210002,2,44,2022,5,2,1,7,1,14,50,3
56220001,1,46,2022,4,2,1,8,1,14,13,4
56220002,2,42,2022,5,2,1,8,1,14,38,3
56220003,2,16,2022,4,1,1,1,2,14,18,4
56230001,1,44,2022,4,2,1,7,1,14,50,3
56230002,2,45,2022,4,2,1,7,1,14,50,3
56230003,1,16,2022,4,1,1,1,2,14,69,3
56250001,1,50,2022,4,2,1,11,1,3,89,1
56250002,2,49,2022,4,2,1,1,2,3,69,3
56250003,2,22,2022,5,1,1,1,2,3,69,1
56250004,2,17,2022,4,1,1,1,2,3,35,3
56260001,1,57,2022,4,2,1,7,1,14,48,3
56260002,2,50,2022,4,2,1,7,1,14,27,3
56300001,1,75,2022,5,2,2,5,2,14,22,3
56300002,2,77,2022,3,2,2,2,2,14,18,3
56320001,1,48,2022,5,2,1,13,1,14,55,1
56320002,2,46,2022,5,2,1,6,1,14,55,1
56320003,2,16,2022,4,1,1,1,2,14,50,1
56340001,1,48,2022,5,2,2,10,1,14,32,1
56340002,2,43,2022,5,2,2,6,1,14,30,4
56350001,1,79,2022,2,2,2,5,2,14,21,1
56350002,2,78,2022,3,2,2,2,2,14,22,1
56370002,2,67,2022,4,3,1,5,1,14,15,1
56370003,2,41,2022,5,1,1,1,2,14,15,1
56400002,2,74,2022,2,3,2,3,1,14,25,2
56410001,1,52,2022,5,2,1,10,1,14,32,1
56410002,2,48,2022,4,2,1,4,1,14,42,1
56410003,2,23,2022,5,1,1,1,2,14,66,1
56420002,2,79,2022,2,2,2,3,2,14,13,2
56430001,1,46,2022,4,2,2,4,1,14,50,3
56430002,2,45,2022,4,2,2,7,1,14,58,3
56430003,1,44,2022,5,1,2,8,1,14,105,3
56440003,1,53,2022,4,4,2,8,1,14,55,1
56460002,2,26,2022,5,1,1,7,1,14,32,3
56460003,2,22,2022,5,1,1,1,2,14,30,3
56470002,2,77,2022,2,3,2,3,2,14,18,3
56490001,1,60,2022,4,2,1,11,1,14,40,1
56490002,2,61,2022,4,2,1,1,2,14,40,1
56490003,2,21,2022,5,1,1,1,2,14,65,1
56500001,1,64,2022,4,2,1,3,2,14,100,1
56500002,2,61,2022,4,2,1,6,1,14,100,1
56510001,1,47,2022,5,2,1,12,1,14,55,1
56510002,2,48,2022,4,2,1,7,1,14,45,2
56510003,2,18,2022,4,1,1,1,2,14,45,3
56540001,1,69,2022,4,2,1,6,1,14,69,1
56540002,2,63,2022,3,2,1,5,1,14,40,3
56550001,1,49,2022,5,2,1,18,1,14,70,1
56550002,2,50,2022,5,2,1,5,1,14,39,1
56550003,1,21,2022,5,1,1,5,1,14,102,2
56550004,2,19,2022,5,1,1,1,2,14,53,1
56570001,1,49,2022,6,2,1,7,1,14,26,2
56570002,2,51,2022,5,2,1,4,1,14,35,1
56570003,1,19,2022,4,1,1,1,2,14,9,1
56570004,1,17,2022,4,1,1,1,2,14,27,2
56590001,1,48,2022,5,2,1,10,1,14,50,2
56590002,2,50,2022,4,2,1,15,1,14,50,1
56600001,1,58,2022,4,2,2,6,1,14,50,3
56600002,2,52,2022,4,2,2,6,1,14,30,4
56600003,1,28,2022,5,1,2,6,1,14,33,4
56600004,2,27,2022,5,1,2,6,1,14,33,4
56610001,1,60,2022,4,2,1,9,1,14,36,1
56610002,2,55,2022,4,2,1,2,1,14,38,1
56640001,1,61,2022,4,2,1,5,1,14,60,2
56640002,2,57,2022,4,2,1,4,1,14,40,2
56640003,2,29,2022,5,1,2,7,1,14,60,3
56640004,2,28,2022,5,1,2,7,1,14,60,3
56650002,2,82,2022,2,3,2,3,2,14,25,2
56670001,1,75,2022,2,2,2,2,2,14,8,3
56670002,2,74,2022,2,2,2,1,2,14,22,3
56680001,1,82,2022,4,2,2,4,1,14,40,1
56680002,2,76,2022,3,2,2,2,1,14,30,1
56700002,2,44,2022,4,3,1,6,1,14,12,1
56700003,2,21,2022,5,1,1,1,2,14,25,1
56700004,1,17,2022,4,1,1,1,2,14,50,1
56700005,1,15,2022,3,1,1,1,2,14,30,1
56750001,1,50,2022,4,2,1,11,1,14,62,1
56750002,2,50,2022,4,2,1,4,1,14,67,1
56780001,2,81,2022,2,3,2,2,2,14,20,2
56800001,1,66,2022,4,2,1,4,1,14,11,1
56800002,2,62,2022,4,2,1,1,2,14,33,1
56800003,1,32,2022,5,1,1,6,1,14,60,1
56800004,2,24,2022,5,1,1,5,1,14,38,1
56820001,1,58,2022,3,2,1,2,2,12,85,3
56820002,2,42,2022,4,2,1,7,1,12,75,1
56850001,2,67,2022,4,3,1,4,1,12,75,1
56850002,1,40,2022,4,1,1,7,1,12,85,1
56920001,2,76,2022,2,3,1,2,2,12,60,1
56920002,1,54,2022,4,4,1,6,1,12,85,1
56980001,1,52,2022,4,2,1,7,1,12,85,2
56980002,2,53,2022,4,2,1,1,2,12,80,3
56980003,1,27,2022,5,1,1,6,1,12,85,1
56980004,1,26,2022,5,1,1,6,1,12,85,1
56980005,1,12,2022,2,1,1,1,2,12,60,3
57010001,1,45,2022,5,2,1,8,1,12,90,3
57010002,2,42,2022,5,2,1,1,2,12,80,3
57030001,1,74,2022,2,2,1,2,2,12,75,1
57050001,1,60,2022,4,2,1,8,1,12,75,1
57050002,2,53,2022,4,2,1,1,2,12,78,1
57050003,2,31,2022,5,1,1,7,1,12,85,1
57050004,2,29,2022,5,1,1,6,1,12,85,1
57050005,2,26,2022,5,1,1,6,1,12,80,1
