id,gender,age,year,school,mar,income,job,region,phone_usage_per_m,mobile_bundle,telecom
102540001,1,43,2025,5,2,9,1,2,65,1,1
102540002,2,43,2025,5,2,1,2,2,45,1,1
102560001,1,38,2025,5,2,18,1,2,20,2,4
102560002,2,37,2025,5,2,18,1,2,20,2,4
102580001,1,74,2025,4,2,5,2,2,25,1,2
102580002,2,70,2025,3,2,3,2,2,40,1,2
102590001,1,42,2025,5,2,9,1,2,69,1,2
102590002,2,42,2025,5,2,1,2,2,70,1,2
102600003,1,34,2025,5,1,8,1,2,70,1,3
102620001,1,71,2025,4,2,7,1,2,65,1,3
102620002,2,58,2025,4,2,5,1,2,40,1,1
102630001,1,60,2025,4,2,9,1,2,55,1,2
102630002,2,57,2025,4,2,5,1,2,49,1,2
102640001,1,57,2025,4,2,7,1,2,35,1,1
102640002,2,53,2025,4,2,7,1,2,64,1,1
102660001,1,63,2025,4,2,1,2,2,40,1,1
102660002,2,57,2025,4,2,5,1,2,48,1,1
102670001,1,66,2025,4,2,6,1,2,30,1,1
102670002,2,62,2025,4,2,11,1,2,65,1,1
102680001,2,63,2025,4,3,4,1,2,45,1,3
102690001,2,58,2025,5,4,7,1,2,55,1,3
102720001,1,60,2025,4,2,9,1,2,40,1,1
102720002,2,59,2025,4,2,8,1,2,50,1,1
102730002,2,32,2025,6,1,7,1,2,55,2,2
102730003,1,30,2025,4,1,8,1,2,45,2,2
102750001,1,69,2025,5,2,11,1,2,55,1,1
102750002,2,67,2025,4,2,1,2,2,40,1,1
102760001,1,62,2025,4,2,7,1,15,35,1,1
102760002,2,59,2025,4,2,4,1,15,45,1,1
102780001,2,52,2025,4,4,3,1,2,35,2,3
102790001,1,68,2025,4,1,3,2,2,16,1,1
102800001,1,64,2025,4,2,2,2,2,35,1,3
102800002,2,66,2025,4,2,2,2,2,35,1,3
102810001,1,47,2025,4,1,7,1,2,65,1,3
102810002,1,54,2025,4,1,3,2,2,40,1,3
102820001,1,74,2025,4,2,2,2,2,25,1,3
102820002,2,64,2025,4,2,4,1,2,25,1,2
102830001,1,63,2025,4,2,5,1,2,35,1,2
102830002,2,61,2025,4,2,6,1,2,35,1,2
102840001,1,81,2025,2,2,3,2,2,15,1, 
102840002,2,75,2025,2,2,2,2,2,25,1,1
102850001,1,70,2025,4,2,11,2,2,30,1,3
102850002,2,68,2025,5,2,3,2,2,30,1,3
102860001,1,54,2025,6,2,18,1,2,50,1,1
102860002,2,54,2025,5,2,18,1,2,50,1,1
102870001,1,63,2025,5,2,7,2,2,35,1,2
102870002,2,59,2025,4,2,1,2,2,40,1,2
102880001,1,61,2025,6,2,7,1,2,50,1,3
102880002,2,58,2025,5,2,6,2,2,50,1,3
102900001,1,65,2025,4,2,9,1,2,55,1,1
102900002,2,62,2025,4,2,6,1,2,55,1,1
102910001,2,40,2025,5,1,8,1,2,95,1,4
102920001,1,68,2025,4,2,1,2,2,42,1,1
102920002,2,67,2025,4,2,7,1,2,45,1,1
102930001,1,61,2025,5,2,13,1,2,65,1,1
102930002,2,61,2025,5,2,1,2,2,47,1,1
102940001,1,66,2025,4,2,8,2,2,50,1,1
102940002,2,65,2025,4,2,8,2,2,50,1,1
102950001,2,31,2025,5,1,7,1,2,54,1,3
102960001,2,41,2025,5,1,8,1,2,65,1,3
102970001,2,69,2025,3,3,6,1,2,45,1,3
103390001,1,48,2025,5,2,7,1,3,60,1,2
103390002,2,48,2025,5,2,6,1,3,69,1,2
103390004,1,15,2025,3,1,1,2,3,60,1,2
103400001,1,39,2025,5,2,8,1,3,50,1,3
103400002,2,35,2025,5,2,7,1,3,80,1,3
103410001,2,57,2025,4,2,5,1,3,45,1,1
103410002,1,33,2025,5,1,6,1,3,60,2,4
103410003,2,28,2025,4,1,6,1,3,55,2,2
103420001,2,61,2025,5,2,2,2,3,32,1,3
103420004,2,89,2025,2,3,1,2,3,18,1,3
103420005,1,63,2025,5,2,5,2,3,40,2,2
103430001,1,67,2025,4,2,8,1,3,46,2,3
103430002,2,64,2025,4,2,11,1,3,46,1,3
103430004,1,32,2025,5,1,7,1,3,55,2,2
103440001,1,68,2025,5,2,5,1,3,36,1,2
103440002,2,66,2025,5,2,4,1,3,36,1,2
103440003,1,39,2025,5,2,18,1,3,54,1,2
103450002,2,60,2025,5,2,6,1,3,60,2,3
103450003,2,33,2025,5,1,9,1,3,54,2,2
103450004,2,32,2025,5,1,8,1,3,65,2,2
103460001,1,56,2025,5,2,12,1,3,48,1,1
103460002,2,54,2025,5,2,8,1,3,59,1,3
103470002,2,62,2025,5,2,7,1,3,46,1,2
103470003,2,32,2025,5,1,7,1,3,45,1,2
103470004,1,25,2025,5,1,2,2,3,33,1,2
103540001,2,43,2025,5,1,9,1,3,58,1,3
103540002,2,72,2025,4,4,1,2,3,35,1,3
103560001,1,53,2025,5,2,13,1,3,10,1,2
103560002,2,50,2025,5,2,6,1,3,235,2,1
103560003,2,20,2025,5,1,1,2,3,85,1,1
103570001,1,47,2025,5,2,13,1,3,55,1,2
103570002,2,46,2025,5,2,6,1,3,100,1,3
103570003,2,69,2025,3,3,3,2,3,28,1,3
103580001,1,43,2025,6,2,17,1,3,90,1,1
103580002,2,41,2025,5,2,7,1,3,55,1,1
103580003,2,12,2025,2,1,1,2,3,19,1,1
103580004,2,11,2025,2,1,1,2,3,19,1,1
103580005,1,73,2025,5,2,6,2,3,40,1,1
103580006,2,67,2025,4,2,1,2,3,60,1,1
103590001,1,52,2025,5,2,13,1,3,205,1,1
103590002,2,48,2025,5,2,6,1,3,100,1,1
103590003,1,17,2025,4,1,1,2,3,50,1,1
103600001,2,48,2025,4,4,7,1,3,36,1,1
103600002,1,17,2025,4,1,1,2,3,34,1,1
103600003,2,13,2025,3,1,1,2,3,33,1,1
103610001,1,57,2025,5,2,12,1,3,55,1,1
103610002,2,58,2025,5,2,12,1,3,36,1,1
103610003,1,20,2025,5,1,1,2,3,55,1,1
103620001,1,49,2025,5,2,18,1,3,62,1,1
103620002,2,48,2025,5,2,6,1,3,65,1,1
103620003,2,20,2025,5,1,1,2,3,38,1,1
103620004,1,18,2025,4,1,1,2,3,26,1,1
103620005,1,16,2025,4,1,1,2,3,36,1,1
103630004,1,30,2025,5,1,7,1,3,160,1,3
103660001,2,59,2025,5,3,8,1,3,13,1,4
103660003,1,29,2025,5,1,7,1,3,22,2,3
103680001,1,46,2025,5,2,12,1,3,35,1,1
103680002,2,44,2025,5,2,1,2,3,35,1,1
103700002,2,48,2025,5,2,7,1,3,45,1,3
103700004,2,61,2025,5,2,8,1,3,38,1,3
103710001,1,51,2025,5,2,12,1,3,39,1,1
103710002,2,48,2025,5,2,8,1,3,49,1,1
103720001,1,57,2025,5,2,18,1,3,45,1,2
103720002,2,54,2025,5,2,1,2,3,35,1,2
103730001,1,37,2025,5,2,13,1,3,48,1,2
103730002,2,37,2025,5,2,5,1,3,50,1,2
103740001,1,68,2025,5,2,3,2,3,26,1,1
103740002,2,65,2025,4,2,7,1,3,36,1,2
103750001,1,57,2025,5,2,10,1,3,36,1,1
103750002,2,53,2025,5,2,8,1,3,34,1,3
103750004,2,23,2025,5,1,1,2,3,20,1,3
103760001,1,80,2025,2,2,3,1,3,28,1,1
103760002,2,69,2025,2,2,2,2,3,20,1,1
103840001,1,66,2025,5,2,8,1,3,35,1,3
103840002,2,62,2025,4,2,8,1,3,65,1,3
103840005,1,29,2025,5,1,6,1,3,75,1,3
103850001,1,61,2025,4,2,15,1,3,65,1,1
103850002,2,60,2025,4,2,7,1,3,35,1,1
103850004,1,28,2025,5,1,7,1,3,45,1,1
103860001,2,69,2025,4,3,7,1,3,40,2,1
103880001,1,71,2025,4,2,5,1,3,18,2,2
103880002,2,65,2025,3,2,5,1,3,15,2,2
103890001,2,63,2025,4,3,6,1,3,49,2,3
103890002,2,32,2025,5,2,7,1,3,27,2,4
103900001,1,52,2025,5,1,10,1,14,70,1,2
103910001,1,60,2025,5,2,8,1,3,33,1,1
103910002,2,58,2025,5,2,6,1,3,33,1,1
104130001,1,56,2025,5,2,15,1,3,32,1,1
104130002,2,53,2025,5,2,12,1,3,19,2,4
104130003,2,27,2025,5,1,6,1,3,60,2,1
104140002,2,60,2025,4,2,6,1,3,20,1,4
104160001,2,73,2025,5,3,2,2,3,32,1,2
104160003,2,34,2025,5,1,7,1,3,80,1,1
104170001,1,49,2025,5,2,7,1,3,79,2,1
104170002,2,46,2025,5,2,8,1,3,79,2,1
104170004,1,15,2025,3,1,1,2,3,34,2,1
104180002,2,70,2025,3,3,4,1,3,50,2,2
104180003,1,48,2025,5,4,4,1,3,50,2,2
104190001,2,61,2025,4,4,7,1,3,58,1,1
104210002,2,62,2025,5,2,4,1,3,65,1,1
104220001,1,63,2025,5,2,8,1,3,35,1,3
104220002,2,62,2025,5,2,6,1,3,57,1,2
104220101,1,36,2025,5,2,10,1,3,21,1,4
104220102,2,34,2025,6,2,8,1,3,63,1,3
104230001,1,55,2025,4,2,18,1,3,69,1,1
104230002,2,55,2025,5,2,6,1,3,32,1,1
104230003,1,26,2025,5,1,1,2,3,61,1,1
104230004,2,23,2025,5,1,3,2,3,61,1,1
104240001,1,65,2025,4,2,14,1,3,50,1,1
104240002,2,65,2025,4,2,4,2,3,50,1,1
104240003,1,31,2025,5,1,8,1,3,45,2,4
104240004,2,34,2025,5,2,8,1,3,35,1,3
104250001,1,61,2025,4,2,7,1,3,20,1,1
104250002,2,61,2025,4,2,6,1,3,20,1,1
104250003,2,32,2025,5,1,8,1,3,20,1,1
104270001,1,67,2025,4,2,7,1,3,16,1,1
104270002,2,66,2025,4,2,3,2,3,7,1,1
104270003,1,37,2025,5,1,11,1,3,36,1,1
104270004,1,33,2025,5,1,3,2,3,17,1,1
104280002,2,60,2025,4,2,9,1,14,40,1,3
104280101,1,33,2025,5,2,9,1,3,58,1,1
104280102,2,38,2025,5,2,1,2,3,43,1,1
104290001,1,56,2025,6,2,5,1,3,28,1,1
104290002,2,54,2025,5,2,8,1,3,28,1,1
104290003,1,18,2025,4,1,1,2,3,22,1,1
104300001,1,60,2025,5,2,17,2,3,22,2,2
104300002,2,61,2025,5,2,1,2,3,120,1,3
104460001,1,63,2025,4,2,5,2,3,20,2,4
104460002,2,59,2025,4,2,5,1,3,20,2,4
104470001,1,47,2025,5,2,8,1,3,71,1,2
104470002,2,46,2025,5,2,8,2,3,65,1,2
104480001,1,75,2025,4,2,7,1,3,36,2,2
104480002,2,71,2025,3,2,1,2,3,29,2,2
104500001,1,63,2025,3,2,1,2,3,40,2,1
104500002,2,67,2025,3,2,7,2,3,12,2,4
104500003,2,35,2025,5,1,11,1,3,60,2,4
104510001,1,66,2025,5,2,12,1,3,38,1,1
104510002,2,67,2025,4,2,1,2,3,45,1,1
104510003,1,34,2025,5,1,7,1,3,100,1,1
104540001,1,77,2025,4,2,6,1,3,60,1,2
104540002,2,65,2025,4,2,5,1,3,57,1,2
104560002,2,58,2025,4,2,1,2,3,55,2,1
104670001,1,63,2025,5,2,14,1,4,65,1,2
104670002,2,60,2025,5,2,1,2,4,45,1,3
104670004,1,32,2025,5,1,10,1,4,50,1,3
104670101,1,41,2025,5,2,18,1,4,50,1,1
104670102,2,35,2025,5,2,12,1,4,85,1,3
104680001,1,70,2025,3,3,14,1,4,10,2,4
104680002,2,63,2025,3,2,1,2,4,34,2,4
104690001,1,64,2025,5,2,11,2,4,16,1,4
104690002,2,61,2025,4,2,3,2,4,17,1,4
104690004,1,30,2025,5,1,8,1,4,66,1,1
104690101,1,33,2025,5,1,8,1,4,85,1,3
104700001,2,38,2025,5,1,6,2,4,47,2,1
104700101,2,32,2025,5,1,6,1,4,55,2,1
104710001,1,56,2025,5,2,9,1,4,38,1,1
104710002,2,53,2025,5,2,6,1,4,39,1,1
104710003,2,24,2025,5,1,3,1,4,23,1,1
104710004,1,23,2025,5,1,1,2,4,38,1,1
104720001,1,64,2025,4,2,17,1,4,50,1,3
104720002,2,59,2025,3,2,1,2,4,35,1,3
104720003,2,41,2025,5,2,1,2,4,15,1,4
104720004,1,41,2025,5,2,17,1,4,94,1,3
104720005,1,11,2025,2,1,1,2,4,9,1,4
104720006,1,9,2025,2,1,1,2,4,9,1,3
104730001,1,51,2025,4,2,9,1,4,10,1,1
104730002,2,50,2025,4,2,18,1,4,45,1,1
104730003,2,20,2025,5,1,3,2,4,35,1,1
104730004,2,16,2025,4,1,1,2,4,30,1,1
104740001,1,51,2025,5,2,18,1,4,62,1,1
104740002,2,49,2025,5,2,9,1,4,38,1,1
104750001,2,66,2025,5,4,6,1,4,15,2,4
104750002,2,35,2025,5,1,8,1,4,7,2,4
104750003,2,67,2025,5,3,1,2,4,39,2,1
104760001,1,62,2025,5,2,6,2,4,42,1,1
104760002,2,62,2025,5,2,6,1,4,79,1,3
104760003,2,34,2025,5,1,7,1,4,71,1,3
104760004,2,30,2025,5,1,7,1,4,27,1,4
104770001,2,68,2025,4,3,3,1,4,51,1,3
104780001,1,61,2025,5,2,11,1,4,38,1,2
104780002,2,52,2025,4,2,7,1,4,38,1,2
104780003,1,31,2025,5,1,9,1,4,90,1,1
104780004,2,30,2025,5,1,1,2,4,50,1,3
104790001,1,38,2025,5,2,13,1,4,56,1,2
104790002,2,40,2025,5,2,3,1,4,54,1,2
104790003,1,11,2025,2,1,1,2,4,12,1,4
104790004,1,10,2025,2,1,1,2,4,12,1,1
104810001,1,47,2025,5,2,10,1,4,58,1,2
104810002,2,37,2025,5,2,7,1,4,148,1,3
104810003,2,11,2025,2,1,1,2,4,33,1,3
104820001,1,41,2025,5,2,8,1,4,45,1,3
104820002,2,37,2025,5,2,8,1,4,38,1,4
104820003,2,13,2025,3,1,1,2,4,15,1,3
104820004,2,11,2025,2,1,1,2,4,50,1,4
104830001,1,49,2025,5,2,9,1,4,79,1,1
104830002,2,56,2025,5,2,1,2,4,35,1,1
104830003,2,16,2025,4,1,1,2,4,35,1,1
104840001,1,36,2025,4,2,9,1,4,38,1,3
104840002,2,35,2025,5,2,1,2,4,49,1,1
104840003,1,7,2025,2,1,1,2,4, , , 
104850001,1,54,2025,4,2,12,2,4,55,1,1
104850002,2,51,2025,5,2,7,1,4,39,1,1
104850003,2,16,2025,4,1,1,2,4,15,1,1
104850004,1,14,2025,3,1,1,2,4,15,1,1
104860001,1,63,2025,5,2,8,1,8,65,1,3
104860003,1,27,2025,5,1,6,1,8,67,1,3
104860004,2,60,2025,4,2,3,1,8,34,1,4
104860101,1,33,2025,5,2,11,1,4,26,1,4
104860102,2,32,2025,5,2,1,2,4,25,1,4
104870001,2,47,2025,5,2,2,2,4,18,1,1
104870002,1,47,2025,5,2,16,1,4,18,1,1
104870003,2,15,2025,3,1,1,2,4,14,1,1
104870004,1,13,2025,3,1,1,2,4,9,1,1
104880001,1,55,2025,4,2,7,1,4,69,1,2
104880002,2,51,2025,4,2,1,2,4,48,1,3
104880003,2,21,2025,4,1,6,1,4,64,1,1
104890001,1,52,2025,5,2,14,1,4,33,1,1
104890002,2,54,2025,5,2,1,2,4,71,1,1
104890003,1,18,2025,4,1,1,2,4,65,1,1
104900001,1,52,2025,5,2,10,1,4,35,1,1
104900002,2,51,2025,4,2,4,1,4,55,1,1
104900003,2,17,2025,4,1,1,2,4,35,1,1
104900004,2,14,2025,3,1,1,2,4,35,1,1
104910001,2,74,2025,3,3,3,2,4,33,1,1
104910002,1,49,2025,4,2,15,1,4,59,1,1
104910003,2,43,2025,4,2,1,2,4,59,1,1
104910004,2,7,2025,2,1,1,2,4, , , 
104930001,1,50,2025,5,2,11,1,4,53,1,3
104930002,2,46,2025,5,2,7,1,4,36,1,3
104930003,2,12,2025,2,1,1,2,4,6,1,4
104930004,2,11,2025,2,1,1,2,4,6,1,4
104940001,1,47,2025,5,2,1,2,4,16,1,4
104940002,2,49,2025,5,2,1,2,4,16,1,4
104940003,1,13,2025,3,1,1,2,4,16,1,4
104950001,2,41,2025,5,2,13,1,4,35,1,1
104950002,1,46,2025,5,2,13,1,4,38,1,1
104970001,1,43,2025,5,2,14,1,4,63,1,1
104970002,2,42,2025,5,2,6,1,4,41,1,1
104970003,1,12,2025,2,1,1,2,4,22,1,1
104970004,1,9,2025,2,1,1,2,4,22,1,1
105020001,1,45,2025,5,2,9,1,8,60,1,1
105020002,2,44,2025,5,2,7,1,8,55,1,1
105020003,1,16,2025,4,1,1,2,8,30,1,1
105030001,1,55,2025,4,2,8,1,8,55,1,1
105030002,2,53,2025,4,2,7,1,8,50,1,1
105030003,2,17,2025,4,1,1,2,8,26,1,1
105040001,1,65,2025,4,2,9,1,4,45,1,2
105040002,2,63,2025,4,2,1,2,4,45,1,2
105050001,1,61,2025,4,2,7,1,8,40,1,1
105050002,2,60,2025,4,2,7,1,8,40,1,1
105060001,2,63,2025,4,3,7,1,8,40,1,3
105060002,2,36,2025,5,1,7,1,8,55,1,3
105070001,1,47,2025,5,2,9,1,8,50,1,1
105070002,2,46,2025,4,2,6,1,8,45,1,1
105070003,1,15,2025,3,1,1,2,8,30,1,1
105080001,2,65,2025,4,3,6,1,8,44,1,1
105080002,2,39,2025,5,1,7,1,8,55,1,1
105080003,1,37,2025,5,1,7,1,8,60,1,1
105090001,2,63,2025,4,3,7,1,8,45,1,3
105090002,2,36,2025,5,1,8,1,8,55,1,3
105100001,1,45,2025,5,2,8,1,8,50,1,2
105100002,2,44,2025,5,2,8,1,8,50,1,2
105110001,1,66,2025,4,2,8,1,8,50,1,3
105110002,2,65,2025,4,2,7,1,8,50,1,3
105120001,1,59,2025,4,2,7,1,8,50,1,1
105120002,2,57,2025,4,2,6,1,8,45,1,1
105130001,1,50,2025,4,2,8,1,4,45,1,2
105130002,2,49,2025,4,2,7,1,4,45,1,2
105130003,2,17,2025,4,1,1,2,4,30,1,2
105140001,1,61,2025,5,2,10,1,4,30,1,1
105140002,2,58,2025,4,2,7,1,4,30,1,1
105140003,2,28,2025,5,1,7,1,4,51,1,1
105150001,1,53,2025,5,2,11,1,4,40,1,1
105150002,2,75,2025,3,3,1,2,4,18,1,1
105150003,2,52,2025,3,2,7,1,4,25,1,1
105160001,2,72,2025,3,3,5,1,4,23,1,2
105160002,2,41,2025,4,1,8,1,4,52,1,2
105170001,2,64,2025,4,3,7,1,4,24,1,1
105170003,2,35,2025,5,1,7,1,4,34,1,4
105180001,2,36,2025,5,1,9,1,4,47,1,2
105180002,2,34,2025,5,1,7,1,4,45,1,2
105190002,2,59,2025,5,2,7,1,4,31,1,1
105200001,2,71,2025,3,3,5,1,4,15,1,3
105210002,2,64,2025,5,2,7,1,4,34,1,1
105210004,1,32,2025,5,1,8,1,4,48,1,1
105220001,1,66,2025,4,2,7,1,4,35,1,2
105220002,2,60,2025,4,2,7,1,4,25,1,2
105220003,2,34,2025,5,1,8,1,4,45,1,2
105230001,1,70,2025,4,2,6,1,4,19,1,2
105230002,2,64,2025,4,2,7,1,4,20,1,2
105250001,1,55,2025,4,2,9,1,4,35,1,3
105250002,2,52,2025,4,2,7,1,4,22,1,3
105250003,2,23,2025,5,1,1,2,4,33,1,4
105260001,1,61,2025,4,2,8,1,4,30,1,1
105260002,2,58,2025,4,2,6,1,4,23,1,1
105270001,1,55,2025,5,2,9,1,1,60,1,3
105270002,2,52,2025,5,2,7,1,1,65,1,3
105280001,1,65,2025,4,2,6,1,4,25,1,1
105280002,2,62,2025,4,2,7,1,4,22,1,1
105290001,2,66,2025,4,3,7,1,4,25,1,1
105290002,1,35,2025,6,1,12,1,4,48,1,1
105300001,1,47,2025,5,2,10,1,4,34,1,3
105300002,2,45,2025,5,2,7,1,4,28,1,3
105300003,2,20,2025,5,1,1,2,4,51,1,3
105310001,2,66,2025,4,4,7,1,4,27,1,2
105320001,1,63,2025,4,2,8,1,4,34,1,1
105320002,2,61,2025,5,2,7,1,4,31,1,1
105320003,2,33,2025,5,1,8,1,4,51,1,1
105330001,2,41,2025,5,2,8,1,4,32,1,1
105330002,1,40,2025,5,2,9,1,4,37,1,1
105340001,1,54,2025,5,2,9,1,8,42,1,1
105340002,2,51,2025,4,2,6,1,8,34,1,1
105340003,1,21,2025,5,1,1,2,8,38,1,1
105340004,2,18,2025,4,1,1,2,8,33,1,1
105390001,2,58,2025,4,2,7,1,4,58,1,1
105430001,2,55,2025,4,4,6,1,4,36,1,3
105440001,1,44,2025,5,2,10,1,8,46,1,1
105440002,2,43,2025,5,2,8,1,8,50,1,1
105440003,1,13,2025,3,1,1,2,8,35,1,1
105450001,1,52,2025,5,2,10,1,8,50,1,1
105450002,2,50,2025,5,2,9,1,8,50,1,1
105450003,1,22,2025,5,1,1,2,8,45,1,1
105450004,2,20,2025,5,1,1,2,8,40,1,1
105460001,2,58,2025,4,3,8,1,8,55,1,1
105470001,1,44,2025,5,2,11,1,8,60,1,1
105470002,2,43,2025,5,2,10,1,8,55,1,1
105470003,2,16,2025,4,1,1,2,8,40,1,1
105480001,1,39,2025,5,2,12,1,8,60,1,1
105480002,2,36,2025,5,2,8,1,8,55,1,1
105490001,1,75,2025,4,2,12,1,4,45,1,3
105490002,2,73,2025,4,2,1,2,4,44,1,3
105500001,1,68,2025,4,2,11,1,8,40,1,2
105500002,2,65,2025,4,2,1,2,8,60,1,2
105510001,1,61,2025,5,2,10,1,4,60,1,3
105510002,2,58,2025,5,2,9,1,4,50,1,3
105510003,2,30,2025,5,1,9,1,4,56,1,3
105530001,1,42,2025,5,2,10,1,4,60,1,1
105530002,2,39,2025,5,2,10,1,4,55,1,1
105540001,2,35,2025,5,1,8,1,4,50,1,2
105540002,2,32,2025,5,1,8,1,4,60,1,2
105550001,1,73,2025,4,2,8,1,4,40,1,1
105550002,2,70,2025,3,2,1,2,4,40,1,1
105560001,1,40,2025,5,2,12,1,4,85,1,1
105560002,2,38,2025,5,2,9,1,4,50,1,1
105560003,2,8,2025,2,1,1,2,4,28,1,1
105570001,1,38,2025,5,2,12,1,4,55,1,2
105570002,2,33,2025,5,2,10,1,4,55,1,2
105580001,1,41,2025,4,2,8,1,4,58,1,2
105580002,2,38,2025,4,2,8,1,4,58,1,2
105590001,1,49,2025,5,2,10,1,4,56,1,1
105590002,2,49,2025,4,2,7,1,4,56,1,1
105590003,2,18,2025,4,1,1,2,4,40,1,1
105600001,1,56,2025,5,2,14,1,4,80,1,1
105600002,2,52,2025,5,2,1,2,4,50,1,1
105600004,2,19,2025,5,1,1,2,4,40,1,1
105610001,2,68,2025,4,3,9,1,4,49,1,3
105620001,1,46,2025,4,2,10,1,4,65,1,1
105620002,2,44,2025,5,2,10,1,4,50,1,1
106150001,1,55,2025,5,2,10,1,5,78,1,2
106150002,2,53,2025,4,2,6,1,5,45,1,2
106160001,1,49,2025,5,2,8,1,5,45,1,2
106160002,2,47,2025,5,2,1,1,5,45,1,2
106170001,1,67,2025,4,2,7,1,5,33,2,1
106170002,2,65,2025,4,2,1,2,5,33,1,1
106180001,1,78,2025,4,2,4,2,5,35,2,1
106180002,2,73,2025,4,2,1,2,5,30,2,1
106200001,1,71,2025,4,2,7,1,5,40,1,1
106200002,2,65,2025,4,2,1,1,5,40,1,1
106220001,2,73,2025,4,4,6,1,5,45,1,3
106230001,1,84,2025,4,2,2,2,5,25,2,1
106230002,2,70,2025,4,2,3,2,5,25,2,1
106240001,1,53,2025,4,2,7,1,5,45,1,1
106240002,2,53,2025,4,2,1,2,5,50,1,2
106240003,1,18,2025,4,1,1,2,5,50,1,2
106250001,1,71,2025,5,2,3,2,5,35,1,1
106250002,2,67,2025,4,2,1,2,5,40,1,1
106250003,1,33,2025,5,1,8,1,5,55,2,1
106260001,1,67,2025,4,2,6,1,5,35,2,1
106260002,2,62,2025,4,2,1,2,5,30,2,1
106270001,1,69,2025,4,2,7,1,5,55,1,3
106270002,2,58,2025,4,2,1,2,5,45,1,3
106280001,1,62,2025,4,2,8,1,5,55,1,2
106280002,2,56,2025,4,2,1,2,5,55,1,2
106280003,2,34,2025,5,1,7,1,5,60,1,2
106290001,2,69,2025,4,3,5,1,5,45,1,2
106290002,2,46,2025,4,1,9,1,5,60,1,1
106300001,1,47,2025,5,2,10,1,5,55,1,1
106300002,2,47,2025,4,2,7,1,5,55,1,1
106310001,2,74,2025,3,3,3,1,5,35,1,3
106320001,1,47,2025,5,2,7,1,5,55,1,2
106320002,2,43,2025,5,2,1,2,5,55,1,3
106330001,1,51,2025,5,2,9,1,5,60,1,3
106330002,2,49,2025,5,2,9,1,5,55,1,3
106330003,1,11,2025,2,1,1,2,5,44,1,3
106340001,2,49,2025,4,3,6,1,5,45,1,1
106340002,2,24,2025,5,1,6,1,5,60,1,1
106360001,1,48,2025,5,2,10,1,5,85,1,1
106360002,2,45,2025,5,2,7,1,5,79,1,3
106360003,1,17,2025,4,1,1,2,5,70,1,2
106380001,1,67,2025,4,2,7,1,5,89,2,1
106380002,2,65,2025,4,2,1,2,5,82,1,1
106390001,1,46,2025,5,2,9,1,5,89,2,2
106390002,2,46,2025,5,2,1,2,5,80,2,2
106410001,1,40,2025,5,2,9,1,5,100,1,3
106410002,2,41,2025,5,2,13,1,5,60,1,2
106650001,1,45,2025,5,2,10,1,6,75,1,3
106650002,2,45,2025,4,2,1,2,6,45,1,3
106660001,1,68,2025,3,2,7,1,6,55,1,2
106660002,2,56,2025,5,2,6,1,6,55,1,2
106660003,2,16,2025,4,1,1,2,6,25,1,2
106670001,1,67,2025,5,2,9,1,6,50,1,2
106670002,2,66,2025,4,2,1,2,6,45,1,2
106670003,1,32,2025,5,1,7,1,6,100,1,2
106680001,1,68,2025,4,2,5,1,6,55,1,1
106680002,2,65,2025,3,2,1,2,6,45,1,1
106690001,1,53,2025,5,2,10,1,6,70,1,1
106690002,2,53,2025,5,2,1,2,6,45,1,1
106690003,1,25,2025,5,1,1,2,6,55,1,1
106700001,1,48,2025,5,2,7,1,6,65,1,1
106700002,2,45,2025,5,2,1,2,6,55,1,1
106710001,1,70,2025,3,2,6,1,6,49,1,2
106710002,2,70,2025,3,2,1,2,6,49,1,2
106720001,1,69,2025,4,2,4,1,6,33,1,2
106720003,2,66,2025,3,2,1,2,6,35,1,2
106730002,2,54,2025,5,2,9,1,6,70,1,2
106730003,2,26,2025,5,1,8,1,6,45,1,2
106730004,1,24,2025,5,1,1,2,6,45,1,2
106740001,1,52,2025,5,2,8,1,6,50,1,1
106740002,2,48,2025,5,2,6,1,6,45,1,1
106740004,2,19,2025,5,1,1,2,6,30,1,1
106750001,1,68,2025,4,2,5,1,1,40,2,2
106750002,2,69,2025,4,2,2,2,1,35,1,1
106760001,1,54,2025,4,2,1,2,6,40,2,3
106760003,2,58,2025,4,2,6,1,6,40,2,1
106770001,2,53,2025,4,4,5,1,6,40,1,3
106770002,2,24,2025,5,1,1,2,6,38,1,3
106780001,1,71,2025,4,2,7,1,6,45,1,2
106780002,2,57,2025,4,2,5,1,6,38,1,2
106790001,1,75,2025,3,2,3,1,6,35,2,2
106790002,2,72,2025,3,2,2,2,6,25,2,3
106800001,1,68,2025,4,2,4,1,6,35,1,3
106800002,2,64,2025,4,2,1,2,6,36,1,3
106820001,1,75,2025,3,3,2,2,6,20,2,3
106830001,2,33,2025,5,1,8,1,6,55,1,2
106850001,1,29,2025,5,1,7,1,6,65,1,3
106860001,1,29,2025,5,1,7,1,6,62,1,1
106870001,1,29,2025,5,1,7,1,6,62,1,1
106880001,1,29,2025,5,1,7,1,11,61,1,2
106890001,1,50,2025,5,2,9,1,6,62,1,1
106890002,2,48,2025,5,2,1,2,6,55,1,1
106890003,2,17,2025,4,1,1,2,6,36,1,1
106900001,2,49,2025,5,1,7,1,6,69,1,1
106910001,1,29,2025,5,1,8,1,6,69,1,1
106920001,2,30,2025,5,1,7,1,6,58,1,2
106930001,1,29,2025,5,1,8,1,6,65,2,3
106950001,2,84,2025,2,3,5,2,6,13,2,3
