id,gender,birth_year,mar,income,job,region,phone_usage_per_m,mobile_bundle,telecom,year,telcom_changed,churn_status_2,churn_status_num_2
11110002,1,1993,1,5,1,5,6,0,1,2017,0,SKT_stay,1
11110002,1,1993,1,5,1,5,6,0,3,2018,1,SKT_churned,10
11110002,1,1993,1,5,1,5,5,1,1,2019,1,LGU_churned,30
11110002,1,1993,1,5,1,5,6,1,2,2020,1,SKT_churned,10
11110002,1,1993,1,6,1,5,5,0,1,2021,1,KT_churned,20
11110002,1,1993,1,7,1,5,8,1,1,2022,0,SKT_stay,1
11110002,1,1993,1,7,1,5,7,1,1,2023,0,SKT_stay,1
11110002,1,1993,1,7,1,5,9,0,3,2024,1,SKT_churned,10
11110002,1,1993,1,7,1,5,8,0,2,2025,1,LGU_churned,30
11140001,0,1975,2,7,1,5,6,0,1,2017,0,SKT_stay,1
11140001,0,1975,2,6,1,5,5,0,1,2018,0,SKT_stay,1
11140001,0,1975,2,7,1,5,5,1,1,2019,0,SKT_stay,1
11140001,0,1975,2,7,1,5,6,1,1,2020,0,SKT_stay,1
11140001,0,1975,2,8,1,5,7,1,1,2021,0,SKT_stay,1
11140001,0,1975,2,10,1,5,5,1,1,2022,0,SKT_stay,1
11140001,0,1975,2,6,1,5,6,1,1,2023,0,SKT_stay,1
11140001,0,1975,2,7,1,5,6,0,1,2024,0,SKT_stay,1
11140001,0,1975,2,7,1,5,7,1,3,2025,1,SKT_churned,10
11140002,1,1977,2,1,0,5,5,0,1,2017,0,SKT_stay,1
11140002,1,1977,2,1,0,5,6,0,1,2018,0,SKT_stay,1
11140002,1,1977,2,1,0,5,5,1,1,2019,0,SKT_stay,1
11140002,1,1977,2,1,0,5,5,1,1,2020,0,SKT_stay,1
11140002,1,1977,2,1,0,5,9,0,3,2021,1,SKT_churned,10
11140002,1,1977,2,1,0,5,6,1,1,2022,1,LGU_churned,30
11140002,1,1977,2,1,0,5,5,1,1,2023,0,SKT_stay,1
11140002,1,1977,2,1,0,5,5,0,1,2024,0,SKT_stay,1
11140002,1,1977,2,7,0,5,6,1,1,2025,0,SKT_stay,1
11160001,0,1970,2,8,1,5,8,0,1,2017,0,SKT_stay,1
11160001,0,1970,2,6,1,5,5,0,1,2018,0,SKT_stay,1
11160001,0,1970,2,6,1,5,8,0,1,2019,0,SKT_stay,1
11160001,0,1970,2,5,1,5,8,0,1,2020,0,SKT_stay,1
11160001,0,1970,2,7,1,5,5,1,1,2021,0,SKT_stay,1
11160001,0,1970,2,7,1,5,5,1,1,2022,0,SKT_stay,1
11160001,0,1970,2,7,1,5,5,1,2,2023,1,SKT_churned,10
11160001,0,1970,2,7,1,5,7,0,1,2024,1,KT_churned,20
11160001,0,1970,2,7,1,5,7,1,3,2025,1,SKT_churned,10
11160002,1,1970,2,1,0,5,5,0,1,2017,0,SKT_stay,1
11160002,1,1970,2,1,0,5,5,0,1,2018,0,SKT_stay,1
11160002,1,1970,2,1,0,5,5,0,1,2019,0,SKT_stay,1
11160002,1,1970,2,1,0,5,5,1,1,2020,0,SKT_stay,1
11160002,1,1970,2,1,0,5,5,1,1,2021,0,SKT_stay,1
11160002,1,1970,2,1,0,5,4,1,1,2022,0,SKT_stay,1
11160002,1,1970,2,6,1,5,6,1,2,2023,1,SKT_churned,10
11160002,1,1970,2,7,1,5,7,0,1,2024,1,KT_churned,20
11160002,1,1970,2,7,1,5,7,1,3,2025,1,SKT_churned,10
11180001,0,1972,2,11,1,5,4,1,2,2017,0,KT_stay,2
11180001,0,1972,2,10,1,5,4,0,2,2018,0,KT_stay,2
11180001,0,1972,2,13,1,5,4,1,2,2019,0,KT_stay,2
11180001,0,1972,2,11,1,5,4,0,1,2020,1,KT_churned,20
11180001,0,1972,2,13,1,5,7,1,1,2021,0,SKT_stay,1
11180001,0,1972,2,11,1,5,5,1,2,2022,1,SKT_churned,10
11180001,0,1972,2,1,0,5,5,1,1,2023,1,KT_churned,20
11180001,0,1972,2,18,1,5,5,1,1,2024,0,SKT_stay,1
11180001,0,1972,2,18,1,5,5,1,2,2025,1,SKT_churned,10
11180002,1,1972,2,1,0,5,4,0,2,2017,0,KT_stay,2
11180002,1,1972,2,3,0,5,4,0,2,2018,0,KT_stay,2
11180002,1,1972,2,1,0,5,3,1,2,2019,0,KT_stay,2
11180002,1,1972,2,1,0,5,4,0,1,2020,1,KT_churned,20
11180002,1,1972,2,1,0,5,4,1,1,2021,0,SKT_stay,1
11180002,1,1972,2,1,0,5,5,1,2,2022,1,SKT_churned,10
11180002,1,1972,2,10,1,5,5,1,1,2023,1,KT_churned,20
11180002,1,1972,2,1,0,5,3,1,1,2024,0,SKT_stay,1
11180002,1,1972,2,2,0,5,3,1,2,2025,1,SKT_churned,10
11190001,0,1960,2,9,1,5,8,0,1,2017,0,SKT_stay,1
11190001,0,1960,2,8,1,5,10,0,1,2018,0,SKT_stay,1
11190001,0,1960,2,8,1,5,10,0,1,2019,0,SKT_stay,1
11190001,0,1960,2,9,1,5,7,0,2,2020,1,SKT_churned,10
11190001,0,1960,2,9,1,5,7,1,3,2021,1,KT_churned,20
11190001,0,1960,2,9,1,5,10,1,1,2022,1,LGU_churned,30
11190001,0,1960,2,6,1,5,8,0,2,2023,1,SKT_churned,10
11190001,0,1960,2,8,1,5,10,0,2,2024,0,KT_stay,2
11190001,0,1960,2,11,1,5,6,0,1,2025,1,KT_churned,20
11190002,1,1960,2,1,0,5,8,0,1,2017,0,SKT_stay,1
11190002,1,1960,2,1,0,5,9,0,1,2018,0,SKT_stay,1
11190002,1,1960,2,1,0,5,10,0,1,2019,0,SKT_stay,1
11190002,1,1960,2,1,0,5,5,0,1,2020,0,SKT_stay,1
11190002,1,1960,2,1,0,5,5,1,3,2021,1,SKT_churned,10
11190002,1,1960,2,1,0,5,8,1,1,2022,1,LGU_churned,30
11190002,1,1960,2,1,0,5,9,0,2,2023,1,SKT_churned,10
11190002,1,1960,2,1,0,5,9,0,3,2024,1,KT_churned,20
11190002,1,1960,2,1,0,5,2,1,1,2025,1,LGU_churned,30
11200001,0,1971,2,7,1,5,6,0,1,2017,0,SKT_stay,1
11200001,0,1971,2,8,1,5,10,0,1,2018,0,SKT_stay,1
11200001,0,1971,2,7,1,5,7,1,1,2019,0,SKT_stay,1
11200001,0,1971,2,9,1,5,6,1,1,2020,0,SKT_stay,1
11200001,0,1971,2,9,1,5,8,1,1,2021,0,SKT_stay,1
11200001,0,1971,2,8,1,5,9,1,1,2022,0,SKT_stay,1
11200001,0,1971,2,10,1,5,10,1,1,2023,0,SKT_stay,1
11200001,0,1971,2,11,1,5,10,0,1,2024,0,SKT_stay,1
11200001,0,1971,2,11,1,5,10,1,3,2025,1,SKT_churned,10
11200002,1,1972,2,6,1,5,6,0,1,2017,0,SKT_stay,1
11200002,1,1972,2,1,0,5,8,0,1,2018,0,SKT_stay,1
11200002,1,1972,2,1,0,5,6,1,1,2019,0,SKT_stay,1
11200002,1,1972,2,1,0,5,5,1,2,2020,1,SKT_churned,10
11200002,1,1972,2,1,0,5,8,1,1,2021,1,KT_churned,20
11200002,1,1972,2,1,0,5,8,1,2,2022,1,SKT_churned,10
11200002,1,1972,2,1,0,5,8,0,1,2023,1,KT_churned,20
11200002,1,1972,2,1,0,5,10,0,1,2024,0,SKT_stay,1
11200002,1,1972,2,1,0,5,3,0,2,2025,1,SKT_churned,10
11220001,1,1968,3,9,1,5,6,0,3,2017,0,LGU_stay,3
11220001,1,1968,3,9,1,5,9,0,1,2018,1,LGU_churned,30
11220001,1,1968,3,8,1,5,7,1,1,2019,0,SKT_stay,1
11220001,1,1968,3,10,1,5,9,1,2,2020,1,SKT_churned,10
11220001,1,1968,3,11,1,5,6,1,2,2021,0,KT_stay,2
11220001,1,1968,3,10,1,5,8,1,1,2022,1,KT_churned,20
11220001,1,1968,3,10,1,5,9,1,2,2023,1,SKT_churned,10
11220001,1,1968,2,12,1,5,9,0,1,2024,1,KT_churned,20
11220001,1,1968,2,10,1,5,4,0,2,2025,1,SKT_churned,10
11230001,0,1947,2,3,0,5,5,0,1,2017,0,SKT_stay,1
11230001,0,1947,2,4,0,5,4,0,1,2018,0,SKT_stay,1
11230001,0,1947,2,4,0,5,4,0,1,2019,0,SKT_stay,1
11230001,0,1947,2,4,0,5,4,0,1,2020,0,SKT_stay,1
11230001,0,1947,2,5,0,5,4,0,1,2021,0,SKT_stay,1
11230001,0,1947,2,5,0,5,3,1,1,2022,0,SKT_stay,1
11230001,0,1947,2,4,0,5,3,0,1,2023,0,SKT_stay,1
11230001,0,1947,2,2,0,5,2,0,1,2024,0,SKT_stay,1
11230001,0,1947,2,2,0,5,2,1,2,2025,1,SKT_churned,10
11230002,1,1948,2,2,0,5,5,0,1,2017,0,SKT_stay,1
11230002,1,1948,2,1,0,5,4,0,1,2018,0,SKT_stay,1
11230002,1,1948,2,1,0,5,3,0,1,2019,0,SKT_stay,1
11230002,1,1948,2,2,0,5,3,0,1,2020,0,SKT_stay,1
11230002,1,1948,2,2,0,5,4,0,1,2021,0,SKT_stay,1
11230002,1,1948,2,1,0,5,4,1,1,2022,0,SKT_stay,1
11230002,1,1948,2,1,0,5,3,0,1,2023,0,SKT_stay,1
11230002,1,1948,2,2,0,5,1,0,2,2024,1,SKT_churned,10
11230002,1,1948,2,2,0,5,2,1,1,2025,1,KT_churned,20
11250001,0,1979,2,6,1,5,6,0,1,2017,0,SKT_stay,1
11250001,0,1979,2,6,1,5,7,1,1,2018,0,SKT_stay,1
11250001,0,1979,2,6,1,5,5,1,1,2019,0,SKT_stay,1
11250001,0,1979,2,9,1,5,5,1,3,2020,1,SKT_churned,10
11250001,0,1979,2,8,1,5,7,1,1,2021,1,LGU_churned,30
11250001,0,1979,2,9,1,5,8,1,1,2022,0,SKT_stay,1
11250001,0,1979,2,8,1,5,5,1,1,2023,0,SKT_stay,1
11250001,0,1979,2,11,1,5,5,1,2,2024,1,SKT_churned,10
11250001,0,1979,2,8,1,5,5,0,1,2025,1,KT_churned,20
11250002,1,1979,2,5,1,5,5,0,1,2017,0,SKT_stay,1
11250002,1,1979,2,5,1,5,6,1,1,2018,0,SKT_stay,1
11250002,1,1979,2,6,1,5,4,1,1,2019,0,SKT_stay,1
11250002,1,1979,2,1,0,5,4,1,3,2020,1,SKT_churned,10
11250002,1,1979,2,5,1,5,5,1,1,2021,1,LGU_churned,30
11250002,1,1979,2,6,1,5,6,1,1,2022,0,SKT_stay,1
11250002,1,1979,2,7,1,5,5,1,1,2023,0,SKT_stay,1
11250002,1,1979,2,7,1,5,5,1,2,2024,1,SKT_churned,10
11250002,1,1979,2,6,1,5,4,0,2,2025,0,KT_stay,2
11260002,1,1977,2,5,1,8,6,1,3,2017,0,LGU_stay,3
11260002,1,1977,2,5,1,8,6,1,3,2018,0,LGU_stay,3
11260002,1,1977,2,6,1,8,8,1,3,2019,0,LGU_stay,3
11260002,1,1977,2,7,1,8,6,1,2,2020,1,LGU_churned,30
11260002,1,1977,2,6,1,8,4,1,1,2021,1,KT_churned,20
11260002,1,1977,2,7,1,8,6,1,1,2022,0,SKT_stay,1
11260002,1,1977,2,6,1,8,5,1,1,2023,0,SKT_stay,1
11260002,1,1977,2,1,1,8,5,1,1,2024,0,SKT_stay,1
11260002,1,1977,2,1,0,8,6,1,1,2025,0,SKT_stay,1
11290002,1,1963,2,1,0,8,3,0,4,2017,0,MVNO_stay,4
11290002,1,1963,2,5,1,8,4,0,3,2018,1,MVNO_churned,40
11290002,1,1963,2,9,1,8,5,1,3,2019,0,LGU_stay,3
11290002,1,1963,2,1,0,8,4,1,1,2020,1,LGU_churned,30
11290002,1,1963,2,1,0,8,4,1,1,2021,0,SKT_stay,1
11290002,1,1963,2,1,0,8,4,1,3,2022,1,SKT_churned,10
11290002,1,1963,2,1,0,8,3,1,2,2023,1,LGU_churned,30
11290002,1,1963,2,1,0,8,3,1,1,2024,1,KT_churned,20
11290002,1,1963,2,8,0,8,4,1,1,2025,0,SKT_stay,1
11350001,0,1965,2,9,1,7,6,0,1,2017,0,SKT_stay,1
11350001,0,1965,2,13,1,7,6,0,2,2018,1,SKT_churned,10
11350001,0,1965,2,9,1,7,7,0,1,2019,1,KT_churned,20
11350001,0,1965,2,8,1,7,4,0,2,2020,1,SKT_churned,10
11350001,0,1965,2,9,1,7,4,0,2,2021,0,KT_stay,2
11350001,0,1965,2,10,1,7,8,0,2,2022,0,KT_stay,2
11350001,0,1965,2,10,1,7,6,0,2,2023,0,KT_stay,2
11350001,0,1965,2,11,1,7,6,0,2,2024,0,KT_stay,2
11350001,0,1965,2,10,1,7,4,0,2,2025,0,KT_stay,2
11360002,1,1950,2,1,0,7,7,1,1,2017,0,SKT_stay,1
11360002,1,1950,2,1,0,7,4,0,2,2018,1,SKT_churned,10
11360002,1,1950,2,1,0,7,5,0,1,2019,1,KT_churned,20
11360002,1,1950,2,1,0,7,5,0,1,2020,0,SKT_stay,1
11360002,1,1950,2,1,0,7,5,0,1,2021,0,SKT_stay,1
11360002,1,1950,2,1,0,7,5,1,1,2022,0,SKT_stay,1
11360002,1,1950,2,1,0,7,3,0,1,2023,0,SKT_stay,1
11360002,1,1950,2,1,0,7,3,0,1,2024,0,SKT_stay,1
11360002,1,1950,2,1,0,7,3,0,1,2025,0,SKT_stay,1
11380002,1,1964,2,4,1,7,4,0,2,2017,0,KT_stay,2
11380002,1,1964,2,4,1,7,5,0,3,2018,1,KT_churned,20
11380002,1,1964,2,4,1,7,2,0,2,2019,1,LGU_churned,30
11380002,1,1964,2,4,1,7,4,0,2,2020,0,KT_stay,2
11380002,1,1964,2,5,1,7,4,0,2,2021,0,KT_stay,2
11380002,1,1964,2,6,1,7,6,0,2,2022,0,KT_stay,2
11380002,1,1964,2,7,1,7,4,0,2,2023,0,KT_stay,2
11380002,1,1964,2,7,1,7,7,0,2,2024,0,KT_stay,2
11380002,1,1964,2,7,1,7,6,1,2,2025,0,KT_stay,2
11390001,0,1972,2,10,1,7,7,0,1,2017,0,SKT_stay,1
11390001,0,1972,2,7,1,7,7,0,1,2018,0,SKT_stay,1
11390001,0,1972,2,5,1,7,6,0,2,2019,1,SKT_churned,10
11390001,0,1972,2,7,1,7,4,0,2,2020,0,KT_stay,2
11390001,0,1972,2,8,1,7,5,0,2,2021,0,KT_stay,2
11390001,0,1972,2,10,1,7,6,0,3,2022,1,KT_churned,20
11390001,0,1972,2,11,1,7,5,0,3,2023,0,LGU_stay,3
11390001,0,1972,2,13,1,7,7,0,2,2024,1,LGU_churned,30
11390001,0,1972,2,13,1,7,5,0,2,2025,0,KT_stay,2
11400002,1,1972,2,4,1,7,5,0,1,2017,0,SKT_stay,1
11400002,1,1972,2,4,1,7,6,0,3,2018,1,SKT_churned,10
11400002,1,1972,2,4,1,7,5,0,3,2019,0,LGU_stay,3
11400002,1,1972,2,5,1,7,8,0,3,2020,0,LGU_stay,3
11400002,1,1972,2,5,1,7,7,0,3,2021,0,LGU_stay,3
11400002,1,1972,2,5,1,7,7,0,3,2022,0,LGU_stay,3
11400002,1,1972,2,6,1,7,6,0,3,2023,0,LGU_stay,3
11400002,1,1972,2,7,1,7,5,0,3,2024,0,LGU_stay,3
11400002,1,1972,2,7,1,7,8,0,3,2025,0,LGU_stay,3
11410002,1,1965,2,1,0,7,4,1,1,2017,0,SKT_stay,1
11410002,1,1965,2,1,0,7,5,0,2,2018,1,SKT_churned,10
11410002,1,1965,2,1,0,7,7,0,1,2019,1,KT_churned,20
11410002,1,1965,2,1,0,7,9,0,1,2020,0,SKT_stay,1
11410002,1,1965,2,1,0,7,7,0,1,2021,0,SKT_stay,1
11410002,1,1965,2,1,0,7,5,1,1,2022,0,SKT_stay,1
11410002,1,1965,2,1,0,7,4,1,2,2023,1,SKT_churned,10
11410002,1,1965,2,1,0,7,5,1,2,2024,0,KT_stay,2
11410002,1,1965,2,1,0,7,6,0,2,2025,0,KT_stay,2
11420003,1,1981,1,6,1,7,10,0,1,2017,0,SKT_stay,1
11420003,1,1981,1,5,1,7,5,0,2,2018,1,SKT_churned,10
11420003,1,1981,1,4,1,7,6,0,1,2019,1,KT_churned,20
11420003,1,1981,1,5,1,7,7,0,1,2020,0,SKT_stay,1
11420003,1,1981,1,5,1,7,7,0,1,2021,0,SKT_stay,1
11420003,1,1981,1,6,1,7,7,0,1,2022,0,SKT_stay,1
11420003,1,1981,1,8,1,7,7,0,1,2023,0,SKT_stay,1
11420003,1,1981,1,9,1,7,6,0,1,2024,0,SKT_stay,1
11420003,1,1981,1,9,1,7,7,0,1,2025,0,SKT_stay,1
11430002,1,1972,2,1,0,7,5,1,2,2017,0,KT_stay,2
11430002,1,1972,2,1,0,7,6,0,2,2018,0,KT_stay,2
11430002,1,1972,2,1,0,7,5,1,2,2019,0,KT_stay,2
11430002,1,1972,2,1,0,7,7,1,2,2020,0,KT_stay,2
11430002,1,1972,2,1,0,7,5,1,2,2021,0,KT_stay,2
11430002,1,1972,2,1,0,7,4,1,2,2022,0,KT_stay,2
11430002,1,1972,2,1,0,7,6,1,2,2023,0,KT_stay,2
11430002,1,1972,2,1,0,7,6,0,2,2024,0,KT_stay,2
11430002,1,1972,2,1,0,7,6,0,2,2025,0,KT_stay,2
11440001,0,1966,2,17,1,7,6,1,1,2017,0,SKT_stay,1
11440001,0,1966,2,8,1,7,8,0,2,2018,1,SKT_churned,10
11440001,0,1966,2,7,1,7,5,0,1,2019,1,KT_churned,20
11440001,0,1966,2,7,1,7,4,1,2,2020,1,SKT_churned,10
11440001,0,1966,2,8,1,7,5,1,2,2021,0,KT_stay,2
11440001,0,1966,2,8,1,7,5,1,2,2022,0,KT_stay,2
11440001,0,1966,2,9,1,7,4,1,2,2023,0,KT_stay,2
11440001,0,1966,2,10,1,7,5,1,2,2024,0,KT_stay,2
11440001,0,1966,2,11,1,7,6,1,2,2025,0,KT_stay,2
11440002,1,1970,2,1,0,7,5,1,1,2017,0,SKT_stay,1
11440002,1,1970,2,1,0,7,6,0,3,2018,1,SKT_churned,10
11440002,1,1970,2,1,0,7,7,0,3,2019,0,LGU_stay,3
11440002,1,1970,2,1,0,7,4,1,2,2020,1,LGU_churned,30
11440002,1,1970,2,1,0,7,5,1,2,2021,0,KT_stay,2
11440002,1,1970,2,1,0,7,5,1,2,2022,0,KT_stay,2
11440002,1,1970,2,1,0,7,5,1,2,2023,0,KT_stay,2
11440002,1,1970,2,1,0,7,5,1,2,2024,0,KT_stay,2
11440002,1,1970,2,1,0,7,6,1,2,2025,0,KT_stay,2
11440003,0,1996,1,1,0,7,5,1,1,2017,0,SKT_stay,1
11440003,0,1996,1,1,0,7,5,0,2,2018,1,SKT_churned,10
11440003,0,1996,1,1,0,7,6,0,2,2019,0,KT_stay,2
11440003,0,1996,1,1,0,7,6,1,2,2020,0,KT_stay,2
11440003,0,1996,1,1,0,7,5,1,2,2021,0,KT_stay,2
11440003,0,1996,1,1,0,7,5,1,2,2022,0,KT_stay,2
11440003,0,1996,1,1,0,7,5,1,2,2023,0,KT_stay,2
11440003,0,1996,1,1,0,7,5,1,2,2024,0,KT_stay,2
11440003,0,1996,1,7,1,7,6,1,2,2025,0,KT_stay,2
11460002,1,1978,2,1,0,7,5,0,1,2017,0,SKT_stay,1
11460002,1,1978,2,1,0,7,7,0,1,2018,0,SKT_stay,1
11460002,1,1978,2,1,0,7,6,0,3,2019,1,SKT_churned,10
11460002,1,1978,2,1,0,7,8,0,3,2020,0,LGU_stay,3
11460002,1,1978,2,1,0,7,6,0,3,2021,0,LGU_stay,3
11460002,1,1978,2,1,0,7,7,0,3,2022,0,LGU_stay,3
11460002,1,1978,2,1,0,7,6,0,3,2023,0,LGU_stay,3
11460002,1,1978,2,1,0,7,5,0,3,2024,0,LGU_stay,3
11460002,1,1978,2,1,0,7,7,0,3,2025,0,LGU_stay,3
11470001,0,1969,2,14,1,7,8,1,2,2017,0,KT_stay,2
11470001,0,1969,2,15,1,7,5,0,2,2018,0,KT_stay,2
11470001,0,1969,2,14,1,7,7,1,2,2019,0,KT_stay,2
11470001,0,1969,2,10,1,7,11,1,2,2020,0,KT_stay,2
11470001,0,1969,2,15,1,7,8,1,2,2021,0,KT_stay,2
11470001,0,1969,2,12,1,7,6,1,2,2022,0,KT_stay,2
11470001,0,1969,2,13,1,7,7,1,2,2023,0,KT_stay,2
11470001,0,1969,2,11,1,7,7,1,2,2024,0,KT_stay,2
11470001,0,1969,2,11,1,7,6,1,2,2025,0,KT_stay,2
11470002,1,1971,2,4,1,7,8,1,2,2017,0,KT_stay,2
11470002,1,1971,2,5,1,7,7,1,2,2018,0,KT_stay,2
11470002,1,1971,2,5,1,7,8,1,2,2019,0,KT_stay,2
11470002,1,1971,2,5,1,7,11,1,2,2020,0,KT_stay,2
11470002,1,1971,2,5,1,7,9,1,2,2021,0,KT_stay,2
11470002,1,1971,2,5,1,7,7,1,2,2022,0,KT_stay,2
11470002,1,1971,2,5,1,7,5,1,2,2023,0,KT_stay,2
11470002,1,1971,2,5,1,7,7,1,2,2024,0,KT_stay,2
11470002,1,1971,2,6,1,7,5,1,2,2025,0,KT_stay,2
11470004,1,2001,1,1,0,7,7,1,2,2017,0,KT_stay,2
11470004,1,2001,1,1,0,7,6,1,2,2018,0,KT_stay,2
11470004,1,2001,1,1,0,7,3,1,2,2019,0,KT_stay,2
11470004,1,2001,1,1,0,7,8,1,2,2020,0,KT_stay,2
11470004,1,2001,1,1,0,7,8,1,2,2021,0,KT_stay,2
11470004,1,2001,1,1,0,7,6,1,2,2022,0,KT_stay,2
11470004,1,2001,1,1,0,7,5,1,2,2023,0,KT_stay,2
11470004,1,2001,1,1,0,7,6,1,2,2024,0,KT_stay,2
11470004,1,2001,1,1,0,7,6,1,2,2025,0,KT_stay,2
11480001,0,1957,2,9,1,7,5,0,3,2017,0,LGU_stay,3
11480001,0,1957,2,7,1,7,4,1,2,2018,1,LGU_churned,30
11480001,0,1957,2,6,1,7,4,1,2,2019,0,KT_stay,2
11480001,0,1957,2,7,1,7,5,1,2,2020,0,KT_stay,2
11480001,0,1957,2,4,0,7,5,1,2,2021,0,KT_stay,2
11480001,0,1957,2,5,0,7,4,1,2,2022,0,KT_stay,2
11480001,0,1957,2,5,0,7,4,1,4,2023,1,KT_churned,20
11480001,0,1957,2,4,1,7,3,1,1,2024,1,MVNO_churned,40
11480001,0,1957,2,5,0,7,4,1,1,2025,0,SKT_stay,1
11480002,1,1960,2,1,1,7,4,0,2,2017,0,KT_stay,2
11480002,1,1960,2,1,1,7,4,1,2,2018,0,KT_stay,2
11480002,1,1960,2,1,1,7,4,1,2,2019,0,KT_stay,2
11480002,1,1960,2,1,1,7,5,1,2,2020,0,KT_stay,2
11480002,1,1960,2,1,0,7,5,1,2,2021,0,KT_stay,2
11480002,1,1960,2,1,0,7,4,1,2,2022,0,KT_stay,2
11480002,1,1960,2,1,0,7,5,1,2,2023,0,KT_stay,2
11480002,1,1960,2,2,0,7,3,1,1,2024,1,KT_churned,20
11480002,1,1960,2,2,0,7,4,1,1,2025,0,SKT_stay,1
11490001,0,1973,2,12,1,7,5,0,1,2017,0,SKT_stay,1
11490001,0,1973,2,13,1,7,4,1,3,2018,1,SKT_churned,10
11490001,0,1973,2,14,1,7,5,1,3,2019,0,LGU_stay,3
11490001,0,1973,2,12,1,7,5,1,3,2020,0,LGU_stay,3
11490001,0,1973,2,12,1,7,5,1,3,2021,0,LGU_stay,3
11490001,0,1973,2,12,1,7,5,1,3,2022,0,LGU_stay,3
11490001,0,1973,2,12,1,7,7,1,3,2023,0,LGU_stay,3
11490001,0,1973,2,11,1,7,6,1,3,2024,0,LGU_stay,3
11490001,0,1973,2,10,1,7,7,1,3,2025,0,LGU_stay,3
11490002,1,1977,2,4,1,7,6,1,3,2017,0,LGU_stay,3
11490002,1,1977,2,1,0,7,6,1,3,2018,0,LGU_stay,3
11490002,1,1977,2,5,1,7,3,1,3,2019,0,LGU_stay,3
11490002,1,1977,2,5,1,7,2,1,3,2020,0,LGU_stay,3
11490002,1,1977,2,5,1,7,2,1,3,2021,0,LGU_stay,3
11490002,1,1977,2,5,1,7,7,1,3,2022,0,LGU_stay,3
11490002,1,1977,2,5,1,7,6,1,3,2023,0,LGU_stay,3
11490002,1,1977,2,6,1,7,6,1,3,2024,0,LGU_stay,3
11490002,1,1977,2,6,1,7,4,1,3,2025,0,LGU_stay,3
11510001,0,1975,2,12,1,7,9,0,1,2017,0,SKT_stay,1
11510001,0,1975,2,12,1,7,11,0,1,2018,0,SKT_stay,1
11510001,0,1975,2,12,1,7,10,1,1,2019,0,SKT_stay,1
11510001,0,1975,2,12,1,7,10,1,1,2020,0,SKT_stay,1
11510001,0,1975,2,10,1,7,6,1,1,2021,0,SKT_stay,1
11510001,0,1975,2,11,1,7,7,1,1,2022,0,SKT_stay,1
11510001,0,1975,2,11,1,7,6,1,1,2023,0,SKT_stay,1
11510001,0,1975,2,11,1,7,9,1,1,2024,0,SKT_stay,1
11510001,0,1975,2,11,1,7,9,1,1,2025,0,SKT_stay,1
11510002,1,1975,2,1,0,7,5,0,1,2017,0,SKT_stay,1
11510002,1,1975,2,1,0,7,4,0,1,2018,0,SKT_stay,1
11510002,1,1975,2,1,0,7,4,1,1,2019,0,SKT_stay,1
11510002,1,1975,2,1,0,7,4,1,1,2020,0,SKT_stay,1
11510002,1,1975,2,3,1,7,5,1,1,2021,0,SKT_stay,1
11510002,1,1975,2,1,0,7,5,1,1,2022,0,SKT_stay,1
11510002,1,1975,2,1,0,7,6,1,1,2023,0,SKT_stay,1
11510002,1,1975,2,1,0,7,3,1,1,2024,0,SKT_stay,1
11510002,1,1975,2,1,0,7,4,1,1,2025,0,SKT_stay,1
11510004,1,2006,1,1,0,7,2,0,1,2017,0,SKT_stay,1
11510004,1,2006,1,1,0,7,2,0,1,2018,0,SKT_stay,1
11510004,1,2006,1,1,0,7,4,1,1,2019,0,SKT_stay,1
11510004,1,2006,1,1,0,7,4,1,1,2020,0,SKT_stay,1
11510004,1,2006,1,1,0,7,4,1,1,2021,0,SKT_stay,1
11510004,1,2006,1,1,0,7,4,1,1,2022,0,SKT_stay,1
11510004,1,2006,1,1,0,7,5,1,1,2023,0,SKT_stay,1
11510004,1,2006,1,1,0,7,5,1,1,2024,0,SKT_stay,1
11510004,1,2006,1,1,0,7,5,1,1,2025,0,SKT_stay,1
11520002,1,1970,2,12,1,7,4,0,4,2017,0,MVNO_stay,4
11520002,1,1970,2,12,1,7,4,0,4,2018,0,MVNO_stay,4
11520002,1,1970,2,10,1,7,4,0,4,2019,0,MVNO_stay,4
11520002,1,1970,2,10,1,7,5,0,4,2020,0,MVNO_stay,4
11520002,1,1970,2,11,1,7,2,0,4,2021,0,MVNO_stay,4
11520002,1,1970,2,11,1,7,4,1,4,2022,0,MVNO_stay,4
11520002,1,1970,2,11,1,7,3,1,4,2023,0,MVNO_stay,4
11520002,1,1970,2,11,1,7,3,1,4,2024,0,MVNO_stay,4
11520002,1,1970,2,7,1,7,3,0,4,2025,0,MVNO_stay,4
11520004,1,2002,1,1,0,7,4,0,4,2017,0,MVNO_stay,4
11520004,1,2002,1,1,0,7,4,0,4,2018,0,MVNO_stay,4
11520004,1,2002,1,1,0,7,4,0,4,2019,0,MVNO_stay,4
11520004,1,2002,1,1,0,7,4,0,3,2020,1,MVNO_churned,40
11520004,1,2002,1,1,0,7,3,0,2,2021,1,LGU_churned,30
11520004,1,2002,1,1,0,7,6,1,2,2022,0,KT_stay,2
11520004,1,2002,1,1,0,7,7,1,2,2023,0,KT_stay,2
11520004,1,2002,1,1,0,7,4,1,4,2024,1,KT_churned,20
11520004,1,2002,1,7,1,7,4,0,4,2025,0,MVNO_stay,4
11530001,0,1970,2,9,1,7,7,1,3,2017,0,LGU_stay,3
